id_text,text_name,version,l_no,text
c.1.7.4,The Flood story,,A1,sux:ŋar[to-place]V
c.1.7.4,The Flood story,,A2,sux:nam-lu₂-ulu₃[humanity]N sux:ha-lam[to-be-lost]V
c.1.7.4,The Flood story,,A3,sux:Nintur[1]DN sux:niŋ₂-dim₂-ma[creature]N sux:sig₁₀[to-place]V sux:gi₄[to-return]V
c.1.7.4,The Flood story,,A4,sux:uŋ₃[people]N sux:ki-ur₃[foundation]N sux:gur[to-turn]V
c.1.7.4,The Flood story,,A5,sux:iri[town]N sux:me[to-be]V sux:du₃[to-erect]V sux:ŋissu[(protective)-shade]N sux:ni₂[self]N sux:dub₂[to-tremble]V
c.1.7.4,The Flood story,,A6,sux:iri[town]N sux:me[to-be]V sux:šeg₁₂[brick(work)]N sux:ki[place]N sux:kug[shining]AJ sux:šub[to-fall]V
c.1.7.4,The Flood story,,A7,sux:ki-eš-bar[place-of-(divine)-decisions]N sux:me[to-be]V sux:ki[place]N sux:kug[shining]AJ sux:ri[to-direct]V
c.1.7.4,The Flood story,,A8,sux:niŋ₂[thing]N sux:izi[fire]N sux:ten[to-extinguish]V sux:si[horn]N sux:si-sa₂[to-make-straight]V
c.1.7.4,The Flood story,,A9,sux:ŋarza[rite]N sux:me[essence]N sux:mah[to-be-majestic]V sux:šu[hand]N sux:šu-du₇[to-complete]V
c.1.7.4,The Flood story,,A10,sux:ki[place]N sux:a[water]N sux:dug₄[to-say]V sux:silim[to-be-healthy]V sux:ŋar[to-place]V
c.1.7.4,The Flood story,,A11,sux:An[1]DN sux:Enlil[1]DN sux:Enki[1]DN sux:Ninhursaŋa[1]DN
c.1.7.4,The Flood story,,A12,sux:saŋ[head]N sux:gig₂[to-be-black]V sux:dim₂[to-create]V
c.1.7.4,The Flood story,,A13,sux:niŋ₂-gilim[small-animal]N sux:ki[place]N sux:ki[place]N sux:lu[to-be-abundant]V
c.1.7.4,The Flood story,,A14,sux:maš₂-anše[animals]N sux:niŋ₂-ur₂-limmu₂[four-legged-creature]N sux:edin[open-country]N sux:me-te[(fitting)-attribute]N sux:ŋal₂[to-be-(located)]V
c.1.7.4,The Flood story,,B1,
c.1.7.4,The Flood story,,B2,
c.1.7.4,The Flood story,,B3,sux:de₅[to-collect]V
c.1.7.4,The Flood story,,B4,sux:du-lum[toil]N sux:igi[eye]N sux:du₈[to-spread]V
c.1.7.4,The Flood story,,B5,sux:šidim[builder]N sux:kalam[the-Land]N sux:uš[foundation]N sux:gen₆[to-be-firm]V sux:ba-al[to-dig]V
c.1.7.4,The Flood story,,B6,sux:ud[day(light)]N sux:nam-lugal[kingship]N sux:an[heaven]N sux:ed₃[to-go-down-or-up]V
c.1.7.4,The Flood story,,B7,sux:men[diadem]N sux:mah[to-be-majestic]V sux:gu-za[chair]N sux:nam-lugal[kingship]N sux:an[heaven]N sux:ed₃[to-go-down-or-up]V
c.1.7.4,The Flood story,,B8,sux:ŋarza[rite]N sux:me[essence]N sux:mah[to-be-majestic]V sux:šu[hand]N sux:šu-du₇[to-complete]V
c.1.7.4,The Flood story,,B9,sux:iri[town]N sux:šeg₁₂[brick(work)]N sux:ki[place]N sux:kug[shining]AJ sux:šub[to-fall]V
c.1.7.4,The Flood story,,B10,sux:mu[name]N sux:sa₄[to-call]V sux:kab₂[gauge]N sux:dug₄[to-say]V sux:hal[to-divide-out]V
c.1.7.4,The Flood story,,B11,sux:nesaŋ[(first-fruit)-offering]N sux:iri[town]N sux:Eridug[1]SN sux:maš₂-saŋ[leader]N sux:Nudimmud[1]DN sux:šum₂[to-give]V
c.1.7.4,The Flood story,,B12,sux:2-kam-ma[2nd]NU sux:nu-u₈-gig[high-status-woman]N sux:Bad-tibira[1]SN sux:šum₂[to-give]V
c.1.7.4,The Flood story,,B13,sux:3-kam-ma[3rd]NU sux:Larag[1]SN sux:Pabilsaŋ[1]DN sux:šum₂[to-give]V
c.1.7.4,The Flood story,,B14,sux:4-kam-ma[4th]NU sux:Zimbir[1]SN sux:šul[young-man]N sux:Utu[1]DN sux:šum₂[to-give]V
