etcsl_no,text_name,version,l_no,text
c.3.1.18,Letter from Ibbi-Suen to Išbi-Erra about his bad conduct,,1,sux:Išbi-Erra[1]RN sux:dug₄[to-say]V
c.3.1.18,Letter from Ibbi-Suen to Išbi-Erra about his bad conduct,,2,sux:Ibbi-Suen[1]RN sux:lugal[king]N sux:dug₄[to-say]V
c.3.1.18,Letter from Ibbi-Suen to Išbi-Erra about his bad conduct,,3,sux:en-na[as-long-as]C sux:Enlil[1]DN sux:lugal[king]N sux:me-še₃[where]AV sux:ŋen[to-go]V
c.3.1.18,Letter from Ibbi-Suen to Išbi-Erra about his bad conduct,,4,sux:za[you-(sg.)]PD sux:ur₅[that]PD sux:ka[mouth]N sux:bal[to-turn-over]V
c.3.1.18,Letter from Ibbi-Suen to Išbi-Erra about his bad conduct,,5,sux:ud[day(light)]N sux:Enlil[1]DN sux:ŋe₂₆[I]PD sux:hul[to-be-bad]V sux:gig[to-be-ill]V
c.3.1.18,Letter from Ibbi-Suen to Išbi-Erra about his bad conduct,,6,sux:dumu[child]N sux:Suen[1]DN sux:hul[to-be-bad]V sux:gig[to-be-ill]V
c.3.1.18,Letter from Ibbi-Suen to Išbi-Erra about his bad conduct,,7,sux:Urim[1]SN sux:lu₂-kur₂-ra[stranger]N sux:šum₂[to-give]V
c.3.1.18,Letter from Ibbi-Suen to Išbi-Erra about his bad conduct,,8,sux:ki[place]N sux:šag₄[heart]N sux:me[to-be]V sux:lu₂-kur₂-ra[stranger]N sux:zig₃[to-rise]V sux:kur[(mountain)-land]N sux:suh₃[to-blur]V
c.3.1.18,Letter from Ibbi-Suen to Išbi-Erra about his bad conduct,,9,sux:ud[day(light)]N sux:Enlil[1]DN sux:dumu[child]N sux:Suen[1]DN sux:gur[to-turn]V
c.3.1.18,Letter from Ibbi-Suen to Išbi-Erra about his bad conduct,,10,sux:za[you-(sg.)]PD sux:inim[word]N sux:ŋiškim[sign]N sux:tuku[to-have]V
c.3.1.18,Letter from Ibbi-Suen to Išbi-Erra about his bad conduct,,11,sux:20[20]NU sux:gun₂[weight-measure-(load)]N sux:kug-babbar[silver]N sux:še[barley]N sux:sam₂[to-barter]V sux:šu[hand]N sux:te[to-approach]V
c.3.1.18,Letter from Ibbi-Suen to Išbi-Erra about his bad conduct,,12,sux:2[2]NU sux:še[barley]N sux:gur[capacity-measure]N sux:kug-babbar[silver]N sux:1[1]NU sux:giŋ₄[weight-measure]N sux:sam₂[to-barter]V
c.3.1.18,Letter from Ibbi-Suen to Išbi-Erra about his bad conduct,,13,sux:ŋe₂₆[I]PD sux:1[1]NU sux:še[barley]N sux:gur[capacity-measure]N sux:za[you-(sg.)]PD sux:gen₆[to-be-firm]V
c.3.1.18,Letter from Ibbi-Suen to Išbi-Erra about his bad conduct,,14,sux:Puzur-Numušda[1]PN sux:šagina[general]N sux:bad₃[wall]N sux:Igi-hursaŋa[1]GN
c.3.1.18,Letter from Ibbi-Suen to Išbi-Erra about his bad conduct,,15,sux:Martu[1]EN sux:lu₂-kur₂-ra[stranger]N sux:šag₄[heart]N sux:kalam[the-Land]N sux:a-gin₇[type-of-manner-adverbial]AV sux:kur₉[to-enter]V
c.3.1.18,Letter from Ibbi-Suen to Išbi-Erra about his bad conduct,,16,sux:en-na[as-long-as]C sux:tukul[weapon]N sux:sag₃[to-beat]V sux:gi₄[to-return]V
c.3.1.18,Letter from Ibbi-Suen to Išbi-Erra about his bad conduct,,17,sux:lu₂[person]N sux:saŋ-du[head]N sux:tuku[to-have]V sux:kalam[the-Land]N sux:ŋal₂[to-be-(located)]V
c.3.1.18,Letter from Ibbi-Suen to Išbi-Erra about his bad conduct,,18,sux:a-gin₇[type-of-manner-adverbial]AV sux:Martu[1]EN sux:an[heaven]N sux:gi₄[to-return]V
