etcsl_no,text_name,version,l_no,text
c.3.3.10,Letter from Inanaka to the goddess Nintinuga,,1,sux:Nintinuga[1]DN sux:aŋrig[housekeeper]N sux:zid[right]AJ sux:E-kur[1]TN
c.3.3.10,Letter from Inanaka to the goddess Nintinuga,,2,sux:a-zu[healer]N sux:kalam[the-Land]N sux:dug₄[to-say]V
c.3.3.10,Letter from Inanaka to the goddess Nintinuga,,3,sux:nin[lady]N sux:tu₆[incantation]N sux:dug₄[to-say]V sux:uŋ₃[people]N sux:šar₂[to-be-numerous]V sux:til₃[to-live]V
c.3.3.10,Letter from Inanaka to the goddess Nintinuga,,4,sux:mu₇-mu₇[incantation]N sux:uŋ₃[people]N sux:sag₉[to-be-good]V
c.3.3.10,Letter from Inanaka to the goddess Nintinuga,,5,sux:nin[lady]N sux:šag₄-ne-ša₄[intercession]N sux:lu₂[person]N sux:til₃[to-live]V sux:šudu₃[prayer]N sux:ki[place]N sux:aŋ₂[to-measure]V
c.3.3.10,Letter from Inanaka to the goddess Nintinuga,,6,sux:šag₄[heart]N sux:gur[to-turn]V sux:šag₄-la₂[mercy]N sux:sug₄[to-be-full]V sux:a-ra-zu[supplication]N sux:ŋiš[tree]N sux:tuku[to-have]V
c.3.3.10,Letter from Inanaka to the goddess Nintinuga,,7,sux:tah[to-add]V
c.3.3.10,Letter from Inanaka to the goddess Nintinuga,,8,sux:til₃[to-live]V sux:uš₂[to-die]V sux:en₃[noun-part-of-multiword-verb]N sux:tar[to-cut]V sux:za[you-(sg.)]PD
c.3.3.10,Letter from Inanaka to the goddess Nintinuga,,9,sux:lu₂-kud[cripple]N sux:du₇[to-be-perfect]V sux:gal[to-be-big]V
c.3.3.10,Letter from Inanaka to the goddess Nintinuga,,10,sux:Inanaka[1]PN sux:dumu-munus[daughter]N sux:Enlil-a-mah[1]PN
c.3.3.10,Letter from Inanaka to the goddess Nintinuga,,11,sux:geme₂[female-slave]N sux:dug₄[to-say]V
c.3.3.10,Letter from Inanaka to the goddess Nintinuga,,12,sux:ki-nu₂[sleeping-quarter]N sux:šub[to-fall]V sux:2-kam-ma[2nd]NU
c.3.3.10,Letter from Inanaka to the goddess Nintinuga,,13,sux:u₅-a[soothing-expression]I sux:ŋen[to-go]V sux:a-ra₂[way]N sux:zu[to-know]V
c.3.3.10,Letter from Inanaka to the goddess Nintinuga,,13A,sux:TAR[TAR]V
c.3.3.10,Letter from Inanaka to the goddess Nintinuga,,14,sux:nin[lady]N sux:e₂[house(hold)]N sux:du₃[to-erect]V sux:igi[eye]N sux:la₂[to-hang]V sux:tuš[to-sit]V
c.3.3.10,Letter from Inanaka to the goddess Nintinuga,,15,sux:zu[to-know]V sux:kal[to-be-rare]V sux:ŋiri₃[foot]N sux:kur₂[to-be-different]V sux:dab₅[to-seize]V
c.3.3.10,Letter from Inanaka to the goddess Nintinuga,,16,sux:lu₂[person]N sux:en₃[noun-part-of-multiword-verb]N sux:tar[to-cut]V sux:tuku[to-have]V
c.3.3.10,Letter from Inanaka to the goddess Nintinuga,,17,sux:si[to-fill]V sux:dirig[to-be-superior]V
c.3.3.10,Letter from Inanaka to the goddess Nintinuga,,18,sux:zi[life-(breath)]N sux:ir[verb-part-of-multiword-verb]V
c.3.3.10,Letter from Inanaka to the goddess Nintinuga,,19,sux:tukum-bi[if]C sux:nin[lady]N sux:an-na[approval]N
c.3.3.10,Letter from Inanaka to the goddess Nintinuga,,20,sux:Asag[1]DN sux:su[flesh]N sux:ŋal₂[to-be-(located)]V sux:su[flesh]N sux:zig₃[to-rise]V
c.3.3.10,Letter from Inanaka to the goddess Nintinuga,,21,sux:ki-in-du[(stretch-of)-earth]N sux:nam-til₃[life]N sux:ŋiri₃[foot]N sux:gub[to-stand]V
c.3.3.10,Letter from Inanaka to the goddess Nintinuga,,22,sux:u₃[and]C sux:ŋe₂₆[I]PD sux:geme₂[female-slave]N sux:me[to-be]V
c.3.3.10,Letter from Inanaka to the goddess Nintinuga,,23,sux:e₂[house(hold)]N sux:kisal-luh[courtyard-sweeper]N sux:me[to-be]V sux:igi[eye]N sux:gub[to-stand]V
c.3.3.10,Letter from Inanaka to the goddess Nintinuga,,24,sux:sag₉[to-be-good]V sux:nin[lady]N sux:lu₂-kud[cripple]N sux:du₇[to-be-perfect]V
c.3.3.10,Letter from Inanaka to the goddess Nintinuga,,25,sux:mu[name]N sux:sa₄[to-call]V
