id_text,text_name,version,l_no,text
c.2.1.6,The victory of Utu-heŋal,,1,Enlil[1]DN Gutium[1]GN muš-ŋiri₂[fanged-snake]N hur-saŋ[mountain-(range)]N
c.2.1.6,The victory of Utu-heŋal,,2,lu₂[person]N a₂[arm]N zig₃[to-rise]V diŋir[deity]N
c.2.1.6,The victory of Utu-heŋal,,3,lu₂[person]N nam-lugal[kingship]N Sumer[1]GN kur[(mountain)-land]N de₆[to-carry]V
c.2.1.6,The victory of Utu-heŋal,,4,Sumer[1]GN niŋ₂-erim₂[fraudulent-action]N si[to-fill]V
c.2.1.6,The victory of Utu-heŋal,,5,dam[spouse]N tuku[to-have]V dam[spouse]N kar[to-flee]V
c.2.1.6,The victory of Utu-heŋal,,6,dumu[child]N tuku[to-have]V dumu[child]N kar[to-flee]V
c.2.1.6,The victory of Utu-heŋal,,7,niŋ₂-erim₂[fraudulent-action]N niŋ₂-a₂-zig₃[violent-action]N kalam[the-Land]N ŋar[to-place]V
c.2.1.6,The victory of Utu-heŋal,,8,Enlil[1]DN lugal[king]N kur[(mountain)-land]N
c.2.1.6,The victory of Utu-heŋal,,9,mu[name]N ha-lam[to-be-lost]V
c.2.1.6,The victory of Utu-heŋal,,10,Utu-heŋal[1]RN nitah[male]N kalag[to-be-strong]V lugal[king]N Unug[1]SN
c.2.1.6,The victory of Utu-heŋal,,11,lugal[king]N an[heaven]N ub[corner]N 4[4]NU lugal[king]N dug₄[to-say]V gi₄[to-return]V
c.2.1.6,The victory of Utu-heŋal,,12,Enlil[1]DN lugal[king]N kur[(mountain)-land]N a₂[arm]N aŋ₂[to-measure]V
c.2.1.6,The victory of Utu-heŋal,,13,Inana[1]DN nin[lady]N ŋen[to-go]V šudu₃[prayer]N ša₄[verb-part-of-multiword-verb]V
c.2.1.6,The victory of Utu-heŋal,,14,nin[lady]N piriŋ[lion]N me₃[battle]N kur[(mountain)-land]N du₇[to-push]V
c.2.1.6,The victory of Utu-heŋal,,15,Enlil[1]DN nam-lugal[kingship]N Sumer[1]GN šu[hand]N gi₄[to-return]V
c.2.1.6,The victory of Utu-heŋal,,16,a₂[arm]N aŋ₂[to-measure]V a₂-tah[helper]N me[to-be]V
c.2.1.6,The victory of Utu-heŋal,,17,ugnim[troops]N lu₂-kur₂-ra[stranger]N ki[place]N us₂[to-be-adjacent]V
c.2.1.6,The victory of Utu-heŋal,,18,Tirigan[1]RN lugal[king]N Gutium[1]GN
c.2.1.6,The victory of Utu-heŋal,,19,ka[mouth]N ba[to-allot]V lu₂[person]N e₃[to-go-out-or-in]V
c.2.1.6,The victory of Utu-heŋal,,20,Tigris[1]WN gu₂[neck]N 2[2]NU tuš[to-sit]V
c.2.1.6,The victory of Utu-heŋal,,21,sig[to-be-low]V Sumer[1]GN gana₂[field]N keše₂[to-bind]V
c.2.1.6,The victory of Utu-heŋal,,22,igi-nim[upper-land]N ŋiri₃[foot]N keše₂[to-bind]V
c.2.1.6,The victory of Utu-heŋal,,23,kaskal[(high)way]N kalam[the-Land]N u₂[plant]N gid₂[to-be-long]V mu₂[to-grow]V
c.2.1.6,The victory of Utu-heŋal,,24,lugal[king]N Enlil[1]DN a₂[arm]N šum₂[to-give]V
c.2.1.6,The victory of Utu-heŋal,,25,Inana[1]DN šag₄[heart]N šag₄[heart]N kug[shining]AJ pad₃[to-find]V
c.2.1.6,The victory of Utu-heŋal,,26,Utu-heŋal[1]RN nitah[male]N kalag[to-be-strong]V Unug[1]SN e₃[to-go-out-or-in]V
c.2.1.6,The victory of Utu-heŋal,,27,e₂[house(hold)]N Iškur[1]DN ŋiš[tree]N du₃[to-erect]V
c.2.1.6,The victory of Utu-heŋal,,28,dumu[child]N iri[town]N gu₃[voice]N de₂[to-pour]V
c.2.1.6,The victory of Utu-heŋal,,29,Gutium[1]GN Enlil[1]DN šum₂[to-give]V nin[lady]N Inana[1]DN a₂-tah[helper]N
c.2.1.6,The victory of Utu-heŋal,,30,Dumuzid-ama-ušumgal-ana[1]DN nam[destiny]N dug₄[to-say]V
c.2.1.6,The victory of Utu-heŋal,,31,Gilgameš[1]DN dumu[child]N Ninsumun[1]DN maškim[judicial-officer]N šum₂[to-give]V
c.2.1.6,The victory of Utu-heŋal,,32,dumu[child]N Unug[1]SN dumu[child]N Kulaba[1]SN šag₄[heart]N hul₂[to-be-happy]V ŋar[to-place]V
c.2.1.6,The victory of Utu-heŋal,,33,iri[town]N lu₂[person]N dili[single]AJ eŋer[back]N us₂[to-be-adjacent]V
c.2.1.6,The victory of Utu-heŋal,,34,zu₂[tooth]N keše₂[to-bind]V igi[eye]N bar[to-set-aside]V si[horn]N sa₂[to-equal]V
c.2.1.6,The victory of Utu-heŋal,,35,e₂[house(hold)]N Iškur[1]DN zig₃[to-rise]V
c.2.1.6,The victory of Utu-heŋal,,36,ud[day(light)]N 4-kam-ma[4th]NU Naŋsu[1]SN Surungal[1]WN ŋiš[tree]N du₃[to-erect]V
c.2.1.6,The victory of Utu-heŋal,,37,ud[day(light)]N 5-kam-ma[5th]NU barag[dais]N Ili-tappe[1]SN ŋiš[tree]N du₃[to-erect]V
c.2.1.6,The victory of Utu-heŋal,,38,Ur-Ninazu[1]PN Nabi-Enlil[1]PN šagina[general]N Tirigan[1]RN
