etcsl_no,text_name,version,l_no,text
c.3.1.17,Letter from Išbi-Erra to Ibbi-Suen about the purchase of grain,,1,sux:Ibbi-Suen[1]RN sux:lugal[king]N sux:dug₄[to-say]V
c.3.1.17,Letter from Išbi-Erra to Ibbi-Suen about the purchase of grain,,2,sux:Išbi-Erra[1]RN sux:arad[slave]N sux:dug₄[to-say]V
c.3.1.17,Letter from Išbi-Erra to Ibbi-Suen about the purchase of grain,,3,sux:kaskal[(high)way]N sux:Isin[1]SN sux:Kazallu[1]SN
c.3.1.17,Letter from Išbi-Erra to Ibbi-Suen about the purchase of grain,,4,sux:še[barley]N sux:sam₂[to-barter]V sux:a₂[arm]N sux:aŋ₂[to-measure]V
c.3.1.17,Letter from Išbi-Erra to Ibbi-Suen about the purchase of grain,,5,sux:ganba[market-(price)]N sux:1[1]NU sux:še[barley]N sux:gur[capacity-measure]N sux:še[barley]N sux:sa₂[to-equal]V sux:dug₄[to-say]V
c.3.1.17,Letter from Išbi-Erra to Ibbi-Suen about the purchase of grain,,6,sux:20[20]NU sux:gun₂[weight-measure-(load)]N sux:kug-babbar[silver]N sux:še[barley]N sux:sam₂[to-barter]V sux:ŋar[to-place]V
c.3.1.17,Letter from Išbi-Erra to Ibbi-Suen about the purchase of grain,,7,sux:inim[word]N sux:Martu[1]EN sux:lu₂-kur₂-ra[stranger]N sux:šag₄[heart]N sux:ma-da[land]N sux:kur₉[to-enter]V sux:ŋiš[tree]N sux:tuku[to-have]V
c.3.1.17,Letter from Išbi-Erra to Ibbi-Suen about the purchase of grain,,8,sux:72000[72000]NU sux:še[barley]N sux:gur[capacity-measure]N sux:še[barley]N sux:du₃-a[entirety]N sux:šag₄[heart]N sux:Isin[1]SN sux:kur₉[to-enter]V
c.3.1.17,Letter from Išbi-Erra to Ibbi-Suen about the purchase of grain,,9,sux:a-da-al-la-bi[now]AV sux:Martu[1]EN sux:du₃-a[entirety]N sux:šag₄[heart]N sux:kalam[the-Land]N sux:kur₉[to-enter]V
c.3.1.17,Letter from Išbi-Erra to Ibbi-Suen about the purchase of grain,,10,sux:bad₃[wall]N sux:gal[to-be-big]V sux:dili[single]AJ sux:dab₅[to-seize]V
c.3.1.17,Letter from Išbi-Erra to Ibbi-Suen about the purchase of grain,,11,sux:mu[name]N sux:Martu[1]EN sux:še[barley]N sux:sag₃[to-beat]V sux:šum₂[to-give]V
c.3.1.17,Letter from Išbi-Erra to Ibbi-Suen about the purchase of grain,,12,sux:ugu[skull]N sux:kalag[to-be-strong]V sux:tuš[to-sit]V
c.3.1.17,Letter from Išbi-Erra to Ibbi-Suen about the purchase of grain,,13,sux:lugal[king]N sux:600[600]NU sux:ma₂-gur₈[processional-boat]N sux:120[120]NU sux:gur[capacity-measure]N sux:du₈[to-spread]V
c.3.1.17,Letter from Išbi-Erra to Ibbi-Suen about the purchase of grain,,14,sux:ma₂[boat]N sux:72[72]NU sux:kalag[to-be-strong]V sux:20[20]NU sux:ZA[type-of-boat]N sux:30[30]NU
