etcsl_no,text_name,version,l_no,text
c.4.16.1,A hymn to Nisaba (Nisaba A),Old Babylonian,1,sux:nin[lady]N sux:mul-an[heavenly-star]N sux:gun₃[to-be-multicoloured]V sux:dub[tablet]N sux:za-gin₃[lapis-lazuli]N sux:šu[hand]N sux:du₈[to-spread]V
c.4.16.1,A hymn to Nisaba (Nisaba A),Old Babylonian,2,sux:Nisaba[1]DN sux:immal₂[wild-cow]N sux:gal[to-be-big]V sux:Uraš[1]DN sux:tud[to-give-birth]V
c.4.16.1,A hymn to Nisaba (Nisaba A),Old Babylonian,3,sux:šeg₉-bar[fallow-deer?]N sux:naŋa[potash]N sux:kug[shining]AJ sux:ga[milk]N sux:zid[right]AJ sux:gu₇[to-eat]V
c.4.16.1,A hymn to Nisaba (Nisaba A),Old Babylonian,4,sux:gi[reed]N sux:7[7]NU sux:ka[mouth]N sux:ba[to-allot]V
c.4.16.1,A hymn to Nisaba (Nisaba A),Old Babylonian,5,sux:me[essence]N sux:gal[to-be-big]V sux:50[50]NU sux:šu[hand]N sux:du₇[to-be-perfect]V
c.4.16.1,A hymn to Nisaba (Nisaba A),Old Babylonian,6,sux:nin[lady]N sux:a₂-nun-ŋal₂[strong]AJ sux:E-kur[1]TN
c.4.16.1,A hymn to Nisaba (Nisaba A),Old Babylonian,7,sux:ušumgal[type-of-serpent]N sux:ezen[festival]N sux:dalla[to-be-bright]V sux:e₃[to-go-out-or-in]V
c.4.16.1,A hymn to Nisaba (Nisaba A),Old Babylonian,8,sux:Aruru[1]DN sux:kalam[the-Land]N sux:im[clay]N sux:dug₄[to-say]V
c.4.16.1,A hymn to Nisaba (Nisaba A),Old Babylonian,9,sux:ki[place]N sux:si[to-fill]V sux:ud[day(light)]N sux:šag₄[heart]N sux:kuš₂[to-be-tired]V
c.4.16.1,A hymn to Nisaba (Nisaba A),Old Babylonian,10,sux:kur[(mountain)-land]N sux:i₃-he-nun-na[type-of-oil]N sux:mi₂[(loving)-care]N sux:zid[right]AJ sux:dug₄[to-say]V
c.4.16.1,A hymn to Nisaba (Nisaba A),Old Babylonian,11,sux:ŋeštug₂[ear]N sux:ŋar[to-place]V sux:kur[(mountain)-land]N sux:gal[to-be-big]V sux:tud[to-give-birth]V
c.4.16.1,A hymn to Nisaba (Nisaba A),Old Babylonian,12,sux:munus[woman]N sux:zid[right]AJ sux:dub-sar[scribe]N sux:mah[to-be-majestic]V sux:An[1]DN sux:saŋ-tun₃[land-registrar]N sux:Enlil[1]DN
c.4.16.1,A hymn to Nisaba (Nisaba A),Old Babylonian,13,sux:gal-zu[skilful]AJ sux:igi-ŋal₂[wise]AJ sux:diŋir[deity]N
c.4.16.1,A hymn to Nisaba (Nisaba A),Old Babylonian,14,sux:absin₃[furrow]N sux:še[barley]N sux:gu[(flax)-thread]N sux:mu₂[to-grow]V
c.4.16.1,A hymn to Nisaba (Nisaba A),Old Babylonian,15,sux:Ezina[1]DN sux:nam-en[high-(priestly)-office]N sux:u₆[wonder]N sux:dug₄[to-say]V
c.4.16.1,A hymn to Nisaba (Nisaba A),Old Babylonian,16,sux:barag[dais]N sux:gal[to-be-big]V sux:7[7]NU sux:mi₂[(loving)-care]N sux:zid[right]AJ sux:dug₄[to-say]V
c.4.16.1,A hymn to Nisaba (Nisaba A),Old Babylonian,17,sux:gu[(flax)-thread]N sux:zig₃[to-rise]V sux:še[barley]N sux:zig₃[to-rise]V
c.4.16.1,A hymn to Nisaba (Nisaba A),Old Babylonian,18,sux:buru₁₄[harvest-(time)]N sux:ezen[festival]N sux:gal[to-be-big]V sux:Enlil[1]DN
c.4.16.1,A hymn to Nisaba (Nisaba A),Old Babylonian,19,sux:nam-nun[princeliness]N sux:gal[to-be-big]V sux:su[flesh]N sux:su-ub[to-rub]V
c.4.16.1,A hymn to Nisaba (Nisaba A),Old Babylonian,20,sux:tug₂-ba₁₃[type-of-garment]N sux:kug[shining]AJ sux:šag₄[heart]N sux:mur₁₀[to-dress]V
c.4.16.1,A hymn to Nisaba (Nisaba A),Old Babylonian,21,sux:nidba[(food)-offering]N sux:ŋal₂[to-be-(located)]V sux:ŋar[to-place]V
c.4.16.1,A hymn to Nisaba (Nisaba A),Old Babylonian,22,sux:nesaŋ[(first-fruit)-offering]N sux:gal[to-be-big]V sux:kurun[type-of-beer]N sux:de₂[to-pour]V
c.4.16.1,A hymn to Nisaba (Nisaba A),Old Babylonian,23,sux:diŋir[deity]N sux:nam-nir[authority]N sux:Enlil[1]DN sux:huŋ[to-hire]V
c.4.16.1,A hymn to Nisaba (Nisaba A),Old Babylonian,24,sux:Kusu[1]DN sux:arhuš[compassion]N sux:sud[to-be-distant]V sux:Ezina[1]DN sux:huŋ[to-hire]V
c.4.16.1,A hymn to Nisaba (Nisaba A),Old Babylonian,25,sux:en[high-priest(ess)]N sux:gal[to-be-big]V sux:huŋ[to-hire]V sux:ezen[festival]N sux:huŋ[to-hire]V
c.4.16.1,A hymn to Nisaba (Nisaba A),Old Babylonian,26,sux:en[high-priest(ess)]N sux:gal[to-be-big]V sux:kalam[the-Land]N sux:huŋ[to-hire]V
c.4.16.1,A hymn to Nisaba (Nisaba A),Old Babylonian,27,sux:ki-sikil[young-woman]N sux:Nisaba[1]DN sux:šudu₃[prayer]N sux:gub[to-stand]V
c.4.16.1,A hymn to Nisaba (Nisaba A),Old Babylonian,28,sux:nidba[(food)-offering]N sux:sikil[to-be-pure]V sux:si[horn]N sux:sa₂[to-equal]V
c.4.16.1,A hymn to Nisaba (Nisaba A),Old Babylonian,29,sux:E-ŊEŠTUG.NISABA[1]TN sux:ŋal₂[to-open]V sux:taka₄[to-leave-behind]V
c.4.16.1,A hymn to Nisaba (Nisaba A),Old Babylonian,30,sux:dub[tablet]N sux:za-gin₃[lapis-lazuli]N sux:dub₃[knee]N sux:ŋar[to-place]V
c.4.16.1,A hymn to Nisaba (Nisaba A),Old Babylonian,31,sux:dub[tablet]N sux:mul-an[heavenly-star]N sux:kug[shining]AJ sux:šag₄[heart]N sux:kuš₂[to-be-tired]V
c.4.16.1,A hymn to Nisaba (Nisaba A),Old Babylonian,32,sux:Aratta[1]SN sux:E-zagin[1]TN sux:šu[hand]N sux:ŋar[to-place]V
c.4.16.1,A hymn to Nisaba (Nisaba A),Old Babylonian,33,sux:Ereš[1]SN sux:he-nun[abundance]N sux:du₃[to-erect]V
c.4.16.1,A hymn to Nisaba (Nisaba A),Old Babylonian,34,sux:šeg₁₂[brick(work)]N sux:naŋa[potash]N sux:di₄-di₄[to-be-small]V sux:ki[place]N sux:ŋar[to-place]V
c.4.16.1,A hymn to Nisaba (Nisaba A),Old Babylonian,35,sux:ŋeštug₂[ear]N sux:nam-galam[skilfulness]N sux:saŋ[head]N sux:rig₇[to-bestow]V
