etcsl_no,text_name,version,l_no,text
c.3.1.08,Letter from Šulgi to Puzur-Šulgi about the fortress Igi-hursaŋa,A,A1,sux:Puzur-Šulgi[1]PN sux:šagina[general]N
c.3.1.08,Letter from Šulgi to Puzur-Šulgi about the fortress Igi-hursaŋa,A,A2,sux:dug₄[to-say]V
c.3.1.08,Letter from Šulgi to Puzur-Šulgi about the fortress Igi-hursaŋa,A,A3,sux:Šulgi[1]RN sux:lugal[king]N sux:dug₄[to-say]V
c.3.1.08,Letter from Šulgi to Puzur-Šulgi about the fortress Igi-hursaŋa,A,A4,sux:ud[day(light)]N sux:bad₃[wall]N sux:Igi-hursaŋa[1]GN
c.3.1.08,Letter from Šulgi to Puzur-Šulgi about the fortress Igi-hursaŋa,A,A5,sux:kur[(mountain)-land]N sux:uŋ₃[people]N sux:daŋal[to-be-wide]V sux:An[1]DN sux:Enlil[1]DN
c.3.1.08,Letter from Šulgi to Puzur-Šulgi about the fortress Igi-hursaŋa,A,A6,sux:nam-en[high-(priestly)-office]N
c.3.1.08,Letter from Šulgi to Puzur-Šulgi about the fortress Igi-hursaŋa,A,A7,sux:iri[town]N sux:kalam[the-Land]N
c.3.1.08,Letter from Šulgi to Puzur-Šulgi about the fortress Igi-hursaŋa,A,A8,sux:uŋ₃[people]N sux:kalam[the-Land]N sux:daŋal[to-be-wide]V sux:nu₂[to-lie-down]V
c.3.1.08,Letter from Šulgi to Puzur-Šulgi about the fortress Igi-hursaŋa,A,B1,sux:iri[town]N sux:zig₃[to-rise]V
c.3.1.08,Letter from Šulgi to Puzur-Šulgi about the fortress Igi-hursaŋa,A,B2,sux:lu₂-saŋ-kiŋ₂[master-builder?]N sux:dab₅[to-seize]V
c.3.1.08,Letter from Šulgi to Puzur-Šulgi about the fortress Igi-hursaŋa,A,B3,sux:ki[place]N sux:bad₃[wall]N sux:šub[to-fall]V sux:ki[place]N sux:ŋar[to-place]V
c.3.1.08,Letter from Šulgi to Puzur-Šulgi about the fortress Igi-hursaŋa,A,B4,sux:kalag[to-be-strong]V sux:u₃[and]C sux:du₃[to-erect]V
c.3.1.08,Letter from Šulgi to Puzur-Šulgi about the fortress Igi-hursaŋa,A,B5,sux:šag₄[heart]N sux:itid[moon(light)]N sux:1-kam-ma[1st]NU sux:a₂[arm]N sux:šub[to-fall]V sux:til[to-complete]V
c.3.1.08,Letter from Šulgi to Puzur-Šulgi about the fortress Igi-hursaŋa,A,B6,sux:kiŋ₂[work]N sux:en₃[noun-part-of-multiword-verb]N sux:tar[to-cut]V
c.3.1.08,Letter from Šulgi to Puzur-Šulgi about the fortress Igi-hursaŋa,A,B7,sux:Tidnum[1]EN sux:kur[(mountain)-land]N sux:gur[to-turn]V
c.3.1.08,Letter from Šulgi to Puzur-Šulgi about the fortress Igi-hursaŋa,A,B8,sux:Lu-Nanna[1]PN sux:ensi₂[(city)-ruler]N sux:ma-da[land]N sux:Zimudar[1]GN
c.3.1.08,Letter from Šulgi to Puzur-Šulgi about the fortress Igi-hursaŋa,A,B9,sux:erin₂[group-of-people]N sux:ri[to-direct]V
c.3.1.08,Letter from Šulgi to Puzur-Šulgi about the fortress Igi-hursaŋa,A,B10,sux:ŋal₂[to-be-(located)]V
c.3.1.08,Letter from Šulgi to Puzur-Šulgi about the fortress Igi-hursaŋa,A,B11,sux:ŋal₂[to-be-(located)]V
c.3.1.08,Letter from Šulgi to Puzur-Šulgi about the fortress Igi-hursaŋa,A,B13,sux:gi₄[to-return]V
c.3.1.08,Letter from Šulgi to Puzur-Šulgi about the fortress Igi-hursaŋa,A,B14,sux:til[to-complete]V
c.3.1.08,Letter from Šulgi to Puzur-Šulgi about the fortress Igi-hursaŋa,A,B15,sux:Lu-Nanna[1]PN sux:ensi₂[(city)-ruler]N sux:ma-da[land]N sux:Zimudar[1]GN
