id_text,text_name,version,l_no,text
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,1,An[1]DN dim₂[to-create]V dumu[child]N Enlil[1]DN
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,2,Ninurta[1]DN Enlil[1]DN dim₂[to-create]V Nintur[1]DN tud[to-give-birth]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,3,a₂-ŋal₂[strong]AJ diŋir[deity]N Anuna[1]DN hur-saŋ[mountain-(range)]N e₃[to-go-out-or-in]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,4,ni₂[fear(someness)]N huš[to-be-reddish]V ri[to-direct]V dumu[child]N Enlil[1]DN ne₃[strength]N nir-ŋal₂[authoritative]AJ
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,5,lugal[king]N mah[to-be-majestic]V nam-mah[majesty]N me-teš₂[praise]N i[to-bring-out]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,6,Ninurta[1]DN mah[to-be-majestic]V nam-mah[majesty]N me-teš₂[praise]N i[to-bring-out]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,7,lugal[king]N kur[(mountain)-land]N nam[destiny]N a₂[arm]N gur[to-turn]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,8,ur-saŋ[hero]N Enlil[1]DN nam[destiny]N a₂[arm]N kalag[to-be-strong]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,9,ur-saŋ[hero]N huš[to-be-reddish]V me[essence]N an[heaven]N il₂[to-raise]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,10,dumu[child]N Enlil[1]DN me[essence]N ki[place]N il₂[to-raise]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,11,me[essence]N kur[(mountain)-land]N an[heaven]N dugud[to-be-heavy]V il₂[to-raise]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,12,me[essence]N Eridug[1]SN ki[place]N mah[to-be-majestic]V il₂[to-raise]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,13,diŋir[deity]N ki[place]N su-ub[to-rub]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,14,Anuna[1]DN šu[hand]N ŋar[to-place]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,15,Ninurta[1]DN a₂[arm]N nam-ur-saŋ[heroism]N šu[hand]N du₇[to-be-perfect]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,16,lugal[king]N dug₄[to-say]V ud[storm]N
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,17,en[lord]N Ninurta[1]DN inim[word]N ud[storm]N
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,18,kur[(mountain)-land]N gu₂-erim₂-ŋal₂[hostile]AJ
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,19,bad₃[wall]N ki-bal[rebel-land]N
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,20,men[diadem]N hur-saŋ[mountain-(range)]N
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,21,en[lord]N su-lim[(awesome)-radiance]N huš[to-be-reddish]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,22,an[heaven]N ki[place]N huš[to-be-reddish]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,23,dug₄[to-say]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,24,ib₂[to-be-furious]V dug₄[to-say]V kur[(mountain)-land]N ad₆[corpse]N
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,25,igi[eye]N huš[to-be-reddish]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,26,am[wild-bull]N si[horn]N mu₂[to-grow]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,27,šeg₉[wild-sheep?]N lulim[red-deer?]N
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,28,am[wild-bull]N gal[to-be-big]V kur[(mountain)-land]N
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,29,a₂[arm]N me₃[battle]N eš₂[rope]N da-da-ra[to-put-on]V du₈[to-spread]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,30,lugal[king]N a₂[arm]N nam-ur-saŋ[heroism]N
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,31,Ninurta[1]DN dumu[child]N Enlil[1]DN nam[destiny]N a₂[arm]N kalag[to-be-strong]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,32,Six-headed Wild Ram[1]DN e₂[house(hold)]N za-gin₃[lapis-lazuli]N uru₁₆[to-be-towering]V e₃[to-go-out-or-in]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,33,Dragon[1]DN ur-saŋ[hero]N bad₃[wall]N gal[to-be-big]V kur[(mountain)-land]N e₃[to-go-out-or-in]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,34,Magilum Boat[1]DN abzu[underground-water]N e₃[to-go-out-or-in]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,35,Bison Bull[1]DN sahar[earth]N me₃[battle]N e₃[to-go-out-or-in]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,36,Mermaid[1]DN an-šar₂[entirety-of-heaven]N ki-šar₂[totality]N e₃[to-go-out-or-in]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,37,White Substance[1]DN sahar[earth]N hur-saŋ[mountain-(range)]N e₃[to-go-out-or-in]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,38,Copper[1]DN niŋ₂[thing]N kalag[to-be-strong]V hur-saŋ[mountain-(range)]N dar[to-split]V e₃[to-go-out-or-in]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,39,mušen[bird]N Anzud[1]DN ha-lu-ub₂-har-ra-an[type-of-tree]N e₃[to-go-out-or-in]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,40,Seven-headed Snake[1]DN kur[(mountain)-land]N e₃[to-go-out-or-in]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,41,zig₃[to-rise]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,42,dug₄[to-say]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,43,šag₄[heart]N hul[to-be-bad]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,44,dug₄[to-say]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,45,tun₃[type-of-axe]N dab₅[to-seize]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,46,šu[hand]N te[to-approach]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,47,ur-saŋ[hero]N kur[(mountain)-land]N ad₆[corpse]N ak[to-do]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,48,en[lord]N Ninurta[1]DN gul[to-destroy]V kur[(mountain)-land]N ad₆[corpse]N ak[to-do]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,49,zar[sheaf]N du₈[to-spread]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,50,lugal[king]N a₂[arm]N nam-ur-saŋ[heroism]N šu[hand]N gi₄[to-return]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,51,ur-saŋ[hero]N Ninurta[1]DN a₂[arm]N nam-ur-saŋ[heroism]N šu[hand]N gi₄[to-return]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,52,gigir[chariot]N za-gin₃[lapis-lazuli]N ni₂[fear(someness)]N huš[to-be-reddish]V guru₃[to-bear]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,53,am[wild-bull]N dab₅[to-seize]V gag[peg]N la₂[to-hang]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,54,ab₂[cow]N dab₅[to-seize]V a₂[arm]N šudul[yoke]N la₂[to-hang]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,55,Six-headed Wild Ram[1]DN sahar-gi₄[dust-guard]N la₂[to-hang]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,56,Dragon[1]DN ur-saŋ[hero]N saŋ[head]N dur₂[rump]N la₂[to-hang]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,57,Magilum Boat[1]DN še-er-du₈-na[part-of-chariot]N la₂[to-hang]V
c.1.6.1,Ninurta's return to Nibru: a šir-gida to Ninurta,,58,Bison Bull[1]DN ad-us₂[longside-beam]N la₂[to-hang]V
