id_text,text_name,version,l_no,text
c.4.08.07,A balbale to Inana (Dumuzid-Inana G),,1,sux:niŋ₂[thing]N sux:lam[to-flourish]V sux:ama[mother]N sux:ugu[to-give-birth]V
c.4.08.07,A balbale to Inana (Dumuzid-Inana G),,2,sux:šag₄[heart]N sux-x-emesal:i-bi₂[eye]N sux:sag₉[to-be-good]V sux:ad-da[father]N sux:ad[voice]N sux:gi₄[to-return]V
c.4.08.07,A balbale to Inana (Dumuzid-Inana G),,3,sux:šeš[brother]N sux:me[to-be]V sux:šeš[brother]N sux:me[to-be]V
c.4.08.07,A balbale to Inana (Dumuzid-Inana G),,4,sux:šeš[brother]N sux:kan₄[gate]N sux:e₂-gal[palace]N sux:me[to-be]V
c.4.08.07,A balbale to Inana (Dumuzid-Inana G),,5,sux-x-emesal:u₃-mu-un-si[(city)-ruler]N sux:ma₂-gur₈[processional-boat]N sux:me[to-be]V
c.4.08.07,A balbale to Inana (Dumuzid-Inana G),,6,sux:nu-banda₃[overseer]N sux:gigir[chariot]N sux:me[to-be]V
c.4.08.07,A balbale to Inana (Dumuzid-Inana G),,7,sux:kuš₇[(horse)-groom]N sux:gigir[chariot]N sux:sar[to-run]V sux:me[to-be]V
c.4.08.07,A balbale to Inana (Dumuzid-Inana G),,8,sux:ad-da[father]N sux:iri[town]N sux:di[(law)suit]N sux:kud[to-cut]V sux:me[to-be]V
c.4.08.07,A balbale to Inana (Dumuzid-Inana G),,9,sux:mussa[male-relative-by-marriage]N sux:niŋ₂[thing]N sux:5[5]NU sux:mussa[male-relative-by-marriage]N sux:niŋ₂[thing]N sux:10[10]NU sux:me[to-be]V
c.4.08.07,A balbale to Inana (Dumuzid-Inana G),,10,sux:šeš[brother]N sux:mussa[male-relative-by-marriage]N sux:ad-da[father]N sux:me[to-be]V
c.4.08.07,A balbale to Inana (Dumuzid-Inana G),,11,sux:mussa[male-relative-by-marriage]N sux:gu₂[neck]N sux:zig₃[to-rise]V sux:me[to-be]V
c.4.08.07,A balbale to Inana (Dumuzid-Inana G),,12,sux:ama[mother]N sux:niŋ₂[thing]N sux-x-emesal:ze₂-eb[to-be-good]V sux:dug₄[to-say]V
c.4.08.07,A balbale to Inana (Dumuzid-Inana G),,13,sux:ŋen[to-go]V sux-x-emesal:na-aŋ₂-til₃[life]N sux:me[to-be]V
c.4.08.07,A balbale to Inana (Dumuzid-Inana G),,14,sux:e₂[house(hold)]N sux:kur₉[to-enter]V sux:he₂-ŋal₂[plenty]N
c.4.08.07,A balbale to Inana (Dumuzid-Inana G),,15,sux:da[side]N sux:nu₂[to-lie-down]V sux:hul₂[to-be-happy]V sux:dirig[to-be-superior]V
c.4.08.07,A balbale to Inana (Dumuzid-Inana G),,16,sux-x-emesal:ze₂-eb[to-be-good]V sux:ki-nu₂[sleeping-quarter]N sux-x-emesal:ze₂-eb[to-be-good]V
c.4.08.07,A balbale to Inana (Dumuzid-Inana G),,17,sux:bal-bal-e[type-of-composition]N sux:Inana[1]DN
