id_text,text_name,version,l_no,text
c.2.6.9.2,A hymn to Haia for Rīm-Sîn (Rīm-Sîn B),,1,en[lord]N ŋeštug₂[ear]N mah[to-be-majestic]V šu[hand]N du₇[to-be-perfect]V sa₂[advice]N gal[to-be-big]V pad₃[to-find]V
c.2.6.9.2,A hymn to Haia for Rīm-Sîn (Rīm-Sîn B),,2,Haia[1]DN dub[tablet]N gal[to-be-big]V ha-za[to-hold]V ŋeštug₂[ear]N peš[to-be-thick]V
c.2.6.9.2,A hymn to Haia for Rīm-Sîn (Rīm-Sîn B),,3,šid-du₃[accountant]N Hal-an-kug[1]TN igi[eye]N zag[side]N til[to-complete]V galam[to-be-skilful]V E-ŊEŠTUG.NISABA[1]TN
c.2.6.9.2,A hymn to Haia for Rīm-Sîn (Rīm-Sîn B),,4,pisaŋ-dub-ba[archivist]N e₂-gal[palace]N an[heaven]N ki[place]N kiŋ₂[work]N kilib₃[entirety]N šid[to-count]V
c.2.6.9.2,A hymn to Haia for Rīm-Sîn (Rīm-Sîn B),,5,gi[reed]N kug[shining]AJ šu[hand]N ŋal₂[to-be-(located)]V im[clay]N nam-tar[destiny]N gal[to-be-big]V mul[to-radiate]V
c.2.6.9.2,A hymn to Haia for Rīm-Sîn (Rīm-Sîn B),,6,gal-an-zu[wise]AJ inim[word]N ŋeštug₂[ear]N de₅[to-collect]V ud[day(light)]N An[1]DN kug[shining]AJ
c.2.6.9.2,A hymn to Haia for Rīm-Sîn (Rīm-Sîn B),,7,kišib-ŋal₂[seal-bearer]N a-a[father]N Enlil[1]DN lu₂[person]N tam[to-be-clean]V e₃[to-go-out-or-in]V erim₃[storehouse]N E-kur[1]TN
c.2.6.9.2,A hymn to Haia for Rīm-Sîn (Rīm-Sîn B),,8,he₂-du₇[(fitting)-ornament]N eš₃[shrine]N Abzu[1]TN siki[hair]N bar[outside]N la₂[to-hang]V en[lord]N Nudimmud[1]DN
c.2.6.9.2,A hymn to Haia for Rīm-Sîn (Rīm-Sîn B),,9,Haia[1]DN šag₄-gada-la₂[type-of-priest]N E-unir[1]TN uz-ga[type-of-shrine]N kug[shining]AJ lu[to-be-abundant]V
c.2.6.9.2,A hymn to Haia for Rīm-Sîn (Rīm-Sîn B),,10,umun₂[knowledge-source]N ak[to-do]V eš₃[shrine]N E-kiš-nu-ŋal[1]TN mu[name]N mah[to-be-majestic]V gal[to-be-big]V
c.2.6.9.2,A hymn to Haia for Rīm-Sîn (Rīm-Sîn B),,11,šag₄[heart]N inim-ŋal₂[eloquent]AJ ki-sikil[young-woman]N Ningal[1]DN unu₂[(dining)-hall]N gal[to-be-big]V til₃[to-live]V
c.2.6.9.2,A hymn to Haia for Rīm-Sîn (Rīm-Sîn B),,12,muš₃-me[countenance]N sag₉[to-be-good]V nitalam[spouse]N ki[place]N aŋ₂[to-measure]V Nun-bar-še-gunu[1]DN
c.2.6.9.2,A hymn to Haia for Rīm-Sîn (Rīm-Sîn B),,13,lu₂[person]N mu[name]N mah[to-be-majestic]V mussa[male-relative-by-marriage]N kur[(mountain)-land]N gal[to-be-big]V a-a[father]N Enlil[1]DN
c.2.6.9.2,A hymn to Haia for Rīm-Sîn (Rīm-Sîn B),,14,saŋŋa[temple-administrator]N ban₃-da[junior]AJ igi-ŋal₂-tuku[wise]AJ pad₃[to-find]V an[heaven]N ki[place]N
c.2.6.9.2,A hymn to Haia for Rīm-Sîn (Rīm-Sîn B),,15,gun₂[weight-measure-(load)]N diŋir[deity]N šu[hand]N gid₂[to-be-long]V ma-dam[abundant-yield]N kur[(mountain)-land]N ab[sea]N sud[to-be-distant]V inim[word]N bur₂[to-release]V
