id_text,text_name,version,l_no,text
c.4.08.29,A song of Inana and Dumuzid (Dumuzid-Inana C1),,A1,
c.4.08.29,A song of Inana and Dumuzid (Dumuzid-Inana C1),,A2,sux:ab₂[cow]N
c.4.08.29,A song of Inana and Dumuzid (Dumuzid-Inana C1),,A3,sux:Ninegala[1]DN sux-x-emesal:li-bi-ir-si[bride(groom)'s-friend]N sux:en[lord]N
c.4.08.29,A song of Inana and Dumuzid (Dumuzid-Inana C1),,A4,sux:nunuz[egg]N sux:dub₂[to-tremble]V
c.4.08.29,A song of Inana and Dumuzid (Dumuzid-Inana C1),,A5,sux:Inana[1]DN sux-x-emesal:li-bi-ir-si[bride(groom)'s-friend]N sux:en[lord]N
c.4.08.29,A song of Inana and Dumuzid (Dumuzid-Inana C1),,A6,sux-x-emesal:di[1]NU
c.4.08.29,A song of Inana and Dumuzid (Dumuzid-Inana C1),,A7,sux:ŋar[to-place]V sux:2[2]NU
c.4.08.29,A song of Inana and Dumuzid (Dumuzid-Inana C1),,A8,
c.4.08.29,A song of Inana and Dumuzid (Dumuzid-Inana C1),,A9,sux:mušen-du₃[fowler]N
c.4.08.29,A song of Inana and Dumuzid (Dumuzid-Inana C1),,A10,sux:šu-KU₆[fisherman]N sux-x-emesal:mu-lu[person]N sux-x-emesal:mu-gi[reedbed]N sux:šag₄[heart]N
c.4.08.29,A song of Inana and Dumuzid (Dumuzid-Inana C1),,A11,sux-x-emesal:su₈-ba[shepherd]N sux-x-emesal:mu-lu[person]N sux:gi₄[to-return]V
c.4.08.29,A song of Inana and Dumuzid (Dumuzid-Inana C1),,A12,sux:i₃[fatty-substance]N sux:saŋ[head]N sux:ga[milk]N sux:saŋ[head]N sux:mi₂[(loving)-care]N sux:dug₄[to-say]V
c.4.08.29,A song of Inana and Dumuzid (Dumuzid-Inana C1),,A13,sux:engar[farmer]N sux-x-emesal:mu-lu[person]N sux:gi₄[to-return]V
c.4.08.29,A song of Inana and Dumuzid (Dumuzid-Inana C1),,A14,sux:ŋeštin[grape-(wine)]N sux:mi₂[(loving)-care]N sux:dug₄[to-say]V
c.4.08.29,A song of Inana and Dumuzid (Dumuzid-Inana C1),,A15,sux:mušen-du₃[fowler]N sux:sa-du₃[type-of-net]N sux:nu₂[to-lie-down]V
c.4.08.29,A song of Inana and Dumuzid (Dumuzid-Inana C1),,A16,sux:nin[lady]N sux-x-emesal:mu-lu[person]N sux:gi₄[to-return]V
c.4.08.29,A song of Inana and Dumuzid (Dumuzid-Inana C1),,A17,sux:mušen[bird]N sux:sig₅[to-be-fine]V sux:mi₂[(loving)-care]N sux:dug₄[to-say]V
c.4.08.29,A song of Inana and Dumuzid (Dumuzid-Inana C1),,A18,sux:šu-KU₆[fisherman]N sux:ŋiš-gi[reedbed]N sux:sa-du₃[type-of-net]N
c.4.08.29,A song of Inana and Dumuzid (Dumuzid-Inana C1),,A19,sux-x-emesal:Inana[1]DN sux-x-emesal:mu-lu[person]N sux:gi₄[to-return]V
c.4.08.29,A song of Inana and Dumuzid (Dumuzid-Inana C1),,A20,sux:suhur[type-of-carp]N sux:gur₄[to-be-thick]V sux:mi₂[(loving)-care]N sux:dug₄[to-say]V
c.4.08.29,A song of Inana and Dumuzid (Dumuzid-Inana C1),,A21,sux-x-emesal:li-bi-ir-si[bride(groom)'s-friend]N sux:niŋ₂-de₂-a[marriage-gift]N sux:de₆[to-carry]V
c.4.08.29,A song of Inana and Dumuzid (Dumuzid-Inana C1),,A22,sux:mušen[bird]N sux:zag[side]N sux:mušen-du₃[fowler]N sux:de₆[to-carry]V
c.4.08.29,A song of Inana and Dumuzid (Dumuzid-Inana C1),,A23,sux:suhur[type-of-carp]N sux:gur₄[to-be-thick]V sux:šu-KU₆[fisherman]N sux:de₆[to-carry]V
c.4.08.29,A song of Inana and Dumuzid (Dumuzid-Inana C1),,A24,sux:nin[lady]N sux:dug₄[to-say]V
c.4.08.29,A song of Inana and Dumuzid (Dumuzid-Inana C1),,A25,sux:sipad[shepherd]N sux:i₃[fatty-substance]N sux:šu[hand]N sux:la₂[to-hang]V
c.4.08.29,A song of Inana and Dumuzid (Dumuzid-Inana C1),,A26,sux:Dumuzid[1]DN sux:ga[milk]N sux:zag[side]N sux:la₂[to-hang]V
c.4.08.29,A song of Inana and Dumuzid (Dumuzid-Inana C1),,A27,sux:i₃[fatty-substance]N sux:ga[milk]N sux:ŊAR-ban₃-da[type-of-container]N sux:zag[side]N sux:la₂[to-hang]V
