id_text,text_name,l_no,text
rinap/rinap3/Q003966,Sennacherib 161,o 1,ana[to]PRP Aššur[1]DN šarru[king]N ilu[god]N abu[father]N ilu[god]N šaqû[high]AJ bānû[creator]N ilu[god]N rabû[great]AJ
rinap/rinap3/Q003966,Sennacherib 161,o 2,šāpiku[one-who-heaps-up]N Igigi[1]DN u[and]CNJ Anunnaku[1]DN tāmihu[one-who-grasps]N ṣerretu[nose-rope]N šamû[heaven]N
rinap/rinap3/Q003966,Sennacherib 161,o 3,rabû[great]AJ libbu[interior]N rūqu[distant]AJ māliku[adviser]N ramānu[self]N mušteʾʾû[repeatedly-searching]N
rinap/rinap3/Q003966,Sennacherib 161,o 4,pāqidu[carer]N mušimmu[one-who-determines]N šīmtu[what-is-fixed]N šarhu[proud]AJ gitmālu[perfect]AJ
rinap/rinap3/Q003966,Sennacherib 161,o 5,mumaʾʾeru[commander]N kullatu[totality]N gimru[totality]N sāniqu[controller]N ilu[god]N šūt[who(m)]DET šamû[heaven]N erṣetu[earth]N
rinap/rinap3/Q003966,Sennacherib 161,o 6,emūqu[strength]N ṣīru[exalted]AJ ša[that]REL ana[to]PRP mātu[land]N ašru[place]N egû[be(come)-lazy]V
rinap/rinap3/Q003966,Sennacherib 161,o 7,marṣu[sick]AJ šaknu[placed]AJ sapānu[flatten]V abūbāniš[like-a-flood]AV
rinap/rinap3/Q003966,Sennacherib 161,o 8,ša[that]REL kullatu[totality]N kibru[bank]N erbe[four]NU lā[not]MOD māgiru[submissive-one]N šakkanakku[(military)-governor]N
rinap/rinap3/Q003966,Sennacherib 161,o 9,abūbu[flood]N naspantu[devastation]N eli[on]PRP bâʾu[go-along]V
rinap/rinap3/Q003966,Sennacherib 161,o 10,biltu[load]N u[and]CNJ maddattu[payment]N emēdu[lean-on]V ṣēru[back]N
rinap/rinap3/Q003966,Sennacherib 161,o 11,ūmišam[daily]AV lā[not]MOD naparkû[ceasing]AJ zabālu[carry]V tupšikku[hod-(for-carrying-bricks)]N
rinap/rinap3/Q003966,Sennacherib 161,o 12,bēlu[lord]N gimru[totality]N mukillu[holder]N ṣerretu[nose-rope]N šamû[heaven]N u[and]CNJ erṣetu[earth]N wāšibu[sitting]AJ Ehursagkurkurra[1]TN
rinap/rinap3/Q003966,Sennacherib 161,o 13,kiṣṣu[shrine]N rašbu[awe-inspiring]AJ watmanu[cella]N ṣīru[exalted]AJ šubtu[seat]N ellu[pure]AJ
rinap/rinap3/Q003966,Sennacherib 161,o 14,šalummatu[radiance]N namrīru[awe-inspiring-radiance]N ša[that]REL ana[to]PRP šakkanakku[(military)-governor]N
rinap/rinap3/Q003966,Sennacherib 161,o 15,rabû[great]AJ rēmu[womb]N rašû[acquire]V
rinap/rinap3/Q003966,Sennacherib 161,o 16,ša[that]REL supû[prayer]N u[and]CNJ tēmīqu[well-conceived-presentation-of-a-case]N urruhiš[speedily]AV leqû[take]V unnīnu[supplication]N
rinap/rinap3/Q003966,Sennacherib 161,o 17,ša[that]REL ina[in]PRP muhhu[skull]N wašṭu[stiff-one]N marāru[be(come)-bitter]V kakku[stick]N ezzu[furious]AJ
rinap/rinap3/Q003966,Sennacherib 161,o 18,urhu[road]N rīštu[exultation]N
rinap/rinap3/Q003966,Sennacherib 161,o 19,kakku[stick]N
rinap/rinap3/Q003966,Sennacherib 161,r 1',ammatu[unit]N ammatu[unit]N ina[in]PRP ammatu[unit]N šarru[king]N kablu[(furniture)-foot]N
rinap/rinap3/Q003966,Sennacherib 161,r 2',ša[of]DET eršu[bed]N
rinap/rinap3/Q003966,Sennacherib 161,r 3',ammatu[unit]N ammatu[unit]N ina[in]PRP ammatu[unit]N šarru[king]N mūraku[length]N ša[of]DET kussû[chair]N
rinap/rinap3/Q003966,Sennacherib 161,r 4',ammatu[unit]N ammatu[unit]N rupšu[width]N lamassu[(female)-tutelary-deity]N mû[water]N lawû[surround]V
rinap/rinap3/Q003966,Sennacherib 161,r 5',lamassu[(female)-tutelary-deity]N ina[in]PRP muhhu[skull]N gištû[cross-bar]N ša[of]DET šiddu[side]N ina[in]PRP pūtu[forehead]N
rinap/rinap3/Q003966,Sennacherib 161,r 6',napharu[total]N kussû[chair]N
rinap/rinap3/Q003966,Sennacherib 161,r 7',ammatu[unit]N ammatu[unit]N mūraku[length]N kitturru[(a-kind-of-chair)]N ammatu[unit]N mūlû[height]N
rinap/rinap3/Q003966,Sennacherib 161,r 8',ammatu[unit]N rupšu[width]N kuptu[(part-of-a-throne)]N adi[until]PRP mušhuššu[serpent-dragon]N
rinap/rinap3/Q003966,Sennacherib 161,r 9',dabābu[speak]V ša[that]REL ina[in]PRP muhhu[skull]N eršu[bed]N ša[that]REL ina[in]PRP muhhu[skull]N kussû[chair]N
rinap/rinap3/Q003966,Sennacherib 161,r 10',ša[of]DET šēpu[foot]N šū[he]IP
