id_text,text_name,l_no,text
riao/Q005854,Tukulti-Ninurta I 18,1,Tukulti-Ninurta_I[king-of-Assyria]RN šarru[king]N kiššatu[totality]N
riao/Q005854,Tukulti-Ninurta I 18,2,šarru[king]N dannu[strong]AJ šarru[king]N mātu[land]N Aššur[Assyria]GN
riao/Q005854,Tukulti-Ninurta I 18,3,kāšidu[conqueror]N muštarhu[presumptuous-one]N
riao/Q005854,Tukulti-Ninurta I 18,4,lā[not]MOD māgiru[submissive-one]N zāʾeru[enemy]N Aššur[1]DN
riao/Q005854,Tukulti-Ninurta I 18,5,nêru[killer]N Uqumanu[1]GN
riao/Q005854,Tukulti-Ninurta I 18,6,u[and]CNJ Paphu[1]GN lā[not]MOD kanšu[submissive-one]N
riao/Q005854,Tukulti-Ninurta I 18,7,puhru[assembly]N targīgu[evildoer]N
riao/Q005854,Tukulti-Ninurta I 18,8,dāʾišu[thresher]N Katmuhu[1]GN
riao/Q005854,Tukulti-Ninurta I 18,9,ummānu[military-force]N Qutu[Gutians]EN
riao/Q005854,Tukulti-Ninurta I 18,10,pušqu[distress]N huršānu[mountain(s)]N
riao/Q005854,Tukulti-Ninurta I 18,11,musappihu[scatterer]N illatu[band]N
riao/Q005854,Tukulti-Ninurta I 18,12,Šubaru[1]EN adi[until]PRP pāṭu[edge]N gimru[totality]N
riao/Q005854,Tukulti-Ninurta I 18,13,sāpinu[flattener]N Alzu[1]GN
riao/Q005854,Tukulti-Ninurta I 18,14,u[and]CNJ Purulumzu[1]GN sehru[bend]N
riao/Q005854,Tukulti-Ninurta I 18,15,lā[not]MOD kanšu[submissive-one]N rubû[ruler]N kīnu[permanent]AJ
riao/Q005854,Tukulti-Ninurta I 18,16,ša[that]REL ina[in]PRP tukultu[trust]N Aššur[1]DN
riao/Q005854,Tukulti-Ninurta I 18,17,u[and]CNJ ilu[god]N rabû[great]AJ ina[in]PRP kibru[bank]N
riao/Q005854,Tukulti-Ninurta I 18,18,alāku[go]V munehhu[who-repulses]N
riao/Q005854,Tukulti-Ninurta I 18,19,u[and]CNJ gabarû[copy]N lā[not]MOD išû[have]V
riao/Q005854,Tukulti-Ninurta I 18,20,ṣābitu[recipient]N miṣru[border]N nakru[enemy]N
riao/Q005854,Tukulti-Ninurta I 18,21,eliš[above]AV u[and]CNJ šapliš[below]AV
riao/Q005854,Tukulti-Ninurta I 18,22,šarru[king]N dannu[strong]AJ lēʾû[powerful-one]N qablu[battle]N
riao/Q005854,Tukulti-Ninurta I 18,23,ša[that]REL kullatu[totality]N mātu[land]N Nairi[1]GN
riao/Q005854,Tukulti-Ninurta I 18,24,bêlu[rule-(over)]V šarru[king]N
riao/Q005854,Tukulti-Ninurta I 18,25,šāpiru[giver-of-instructions]N ana[to]PRP šēpu[foot]N
riao/Q005854,Tukulti-Ninurta I 18,26,kanāšu[bow-down]V Azalzi[1]GN
riao/Q005854,Tukulti-Ninurta I 18,27,u[and]CNJ Šepardi[1]GN ana[to]PRP miṣru[border]N mātu[land]N
riao/Q005854,Tukulti-Ninurta I 18,28,šakānu[put]V māru[son]N Salmanu-ašared_I[Shalmaneser-I;-son-of-Adad-narari-I;-king-of-Assyria]RN šarru[king]N mātu[land]N Aššur[Assyria]GN
riao/Q005854,Tukulti-Ninurta I 18,29,māru[son]N Adad-narari_I[king-of-Assyria]RN šarru[king]N mātu[land]N Aššur[Assyria]GN ūma[today]AV bītu[house]N Sin[1]DN
riao/Q005854,Tukulti-Ninurta I 18,30,u[and]CNJ Šamaš[1]DN mahrû[first]AJ ša[that]REL ina[in]PRP pāna[formerly]AV
riao/Q005854,Tukulti-Ninurta I 18,31,šarru[king]N āliku[goer]N pānu[front]N epēšu[do]V bītu[house]N šū[he]IP
riao/Q005854,Tukulti-Ninurta I 18,32,anāhu[be(come)-tired]V anhūtu[tiredness]N nakāru[be(come)-different]V
riao/Q005854,Tukulti-Ninurta I 18,33,dannatu[fortified-(place)]N kašādu[reach]V ištu[from]PRP uššu[foundation]N adi[until]PRP
riao/Q005854,Tukulti-Ninurta I 18,34,gabadibbu[parapet]N šuklulu[complete]V u[and]CNJ narû[stele]N
riao/Q005854,Tukulti-Ninurta I 18,35,šakānu[put]V narû[stele]N ša[of]DET šarru[king]N mahrû[first]AJ
riao/Q005854,Tukulti-Ninurta I 18,36,ana[to]PRP ašru[place]N târu[turn]V rubû[ruler]N warkû[rear]AJ
riao/Q005854,Tukulti-Ninurta I 18,37,anhūtu[tiredness]N edēšu[be(come)-new]V šumu[name]N šaṭru[written]AJ
riao/Q005854,Tukulti-Ninurta I 18,38,ana[to]PRP ašru[place]N târu[turn]V Sin[1]DN u[and]CNJ Šamaš[1]DN
riao/Q005854,Tukulti-Ninurta I 18,39,ikribu[prayer]N šemû[hear]V
riao/Q005854,Tukulti-Ninurta I 18,40,munakkiru[one-who-alters-something]N šiṭru[(piece-of)-writing]N
riao/Q005854,Tukulti-Ninurta I 18,41,u[and]CNJ šumu[name]N Sin[1]DN u[and]CNJ Šamaš[1]DN
riao/Q005854,Tukulti-Ninurta I 18,42,šarrūtu[kingship]N sakāpu[push-down]V šumu[name]N zēru[seed(s)]N
riao/Q005854,Tukulti-Ninurta I 18,43,ina[in]PRP mātu[land]N halāqu[be(come)-lost]V
