id_text,text_name,l_no,text
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],o 1,ana[to]PRP šarru[king]N bēlu[lord]N ardu[slave]N Adad-šumu-uṣur[1]PN
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],o 2,lū[may]MOD šulmu[completeness]N ana[to]PRP šarru[king]N bēlu[lord]N
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],o 3,Aššur[1]DN Sin[1]DN Šamaš[1]DN Adad[1]DN Marduk[1]DN Zarpanitu[1]DN
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],o 4,Nabu[1]DN Tašmetu[1]DN Ištar[1]DN ša[of]DET Ninua[Nineveh]GN
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],o 5,Ištar[1]DN ša[of]DET Arbail[Arbela]GN Inurta[1]DN Gula[1]DN
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],o 6,Nergal[1]DN Laṣ[1]DN ilu[god]N rabû[big]AJ ša[of]DET šamû[sky]N qaqqaru[ground]N
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],o 7,ana[to]PRP šarru[king]N bēlu[lord]N kīnu[permanent]AJ ṭābtānu[doer-of-good]N
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],o 8,rāʾimu[one-who-loves]N ša[of]DET nišu[people]N adanniš[very-much]AV adanniš[very-much]AV karābu[pray]V
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],o 9,ina[in]PRP muhhu[skull]N ša[that]REL šarru[king]N bēlu[lord]N šapāru[send]V
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],o 10,mā[saying]PRP dabābu[talk]N annû[this]DP ammar[as-much-as]REL šapāru[send]V
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],o 11,Aššur[1]DN Šamaš[1]DN u[and]CNJ ilu[god]N šemû[hear]V
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],o 12,šemû[hear]V adanniš[very-much]AV u[and]CNJ ilu[god]N rabû[big]AJ
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],o 13,ša[of]DET šamû[sky]N qaqqaru[ground]N mala[as-much-as]REL šumu[name]N nabû[called]AJ
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],o 14,išti[with]PRP šemû[hear]V ša[that]REL šarru[king]N bēlu[lord]N
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],o 15,šapāru[send]V mā[saying]PRP ina[in]PRP pû[mouth]N ša[of]DET abu[father]N šemû[hear]V
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],o 16,kī[like]PRP qinnu[nest]N kīnu[permanent]AJ attunu[you-(pl.)]IP
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],o 17,u[and]CNJ anāku[I]IP ūma[today]AV wadû[know]V amāru[see]V
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],o 18,abu[father]N ša[of]DET šarru[king]N bēlu[lord]N ṣalmu[effigy]N Bel[1]DN šū[he]IP
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],o 19,u[and]CNJ šarru[king]N bēlu[lord]N ṣalmu[effigy]N Bel[1]DN šū[he]IP
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],o 20,ina[in]PRP pû[mouth]N ša[of]DET bēlu[lord]N maqātu[fall]V
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],o 21,mannu[who?]QP uhhuru[do-later]V šanû[do-twice]V mannu[who?]QP šanānu[equal]V
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],o 22,ša[that]REL šarru[king]N bēlu[lord]N pahāru[gather]V
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],o 23,ina[in]PRP pānu[front]N izuzzu[stand]V
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],o 24,ilu[god]N rabû[big]AJ kalû[totality]N ša[of]DET šamû[sky]N qaqqaru[ground]N
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],o 25,ana[to]PRP šarru[king]N bēlu[lord]N adi[until]PRP zēru[seed(s)]N
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],b.e. 26,šumu[name]N perʾu[bud]N mahāru[face]V
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],b.e. 27,ina[in]PRP qinnu[nest]N erēbu[enter]V
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],b.e. 28,adi[until]PRP Sin[1]DN u[and]CNJ Šamaš[1]DN ina[in]PRP šamû[sky]N
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],b.e. 29,dārû[lasting]AJ
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],r 1,itti[with]PRP ṣalmu[black]AJ qaqqadu[head]N ana[to]PRP dūru[permanence]N dārû[lasting]AJ
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],r 2,bêlu[rule-(over)]V mātu[land]N u[and]CNJ anīnu[we]IP
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],r 3,adi[until]PRP qinnu[nest]N šumu[name]N ša[of]DET ilu[god]N rabû[big]AJ
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],r 4,ša[of]DET šamû[sky]N qaqqaru[ground]N ana[to]PRP balāṭu[live]V napištu[throat]N
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],r 5,ša[of]DET šarru[king]N bēlu[lord]N ṣullû[beseech]V
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],r 6,šarru[king]N bēlu[lord]N ana[to]PRP māru[son]N māru[son]N
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],r 7,paršumu[outlive]V ina[in]PRP muhhu[skull]N awātu[word]N ša[that]REL šarru[king]N bēlu[lord]N
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],r 8,qabû[say]V mā[saying]PRP ana[to]PRP Nabu-nadin-šumi[1]PN šâlu[ask]V
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],r 9,qabû[say]V ana[to]PRP Kalhu[1]GN alāku[go]V
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],r 10,lā[not]MOD šâlu[ask]V ina[in]PRP muhhu[skull]N ša[that]REL šarru[king]N bēlu[lord]N
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],r 11,šapāru[send]V mā[saying]PRP Marduk-šakin-šumi[1]PN riāqu[be(come)-empty]V
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],r 12,išti[with]PRP izuzzu[stand]V mā[saying]PRP ṭābtu[goodness]N amāru[see]V
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],r 13,annû[this]DP mā[saying]PRP šī[she]IP ṭābtu[goodness]N amāru[see]V
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],r 14,ṭābtu[goodness]N ša[of]DET šarru[king]N bēlu[lord]N adi[until]PRP
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],r 15,ūmišam[daily]AV ilu[god]N u[and]CNJ awīlūtu[humanity]N išti[with]PRP
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],r 16,eṣēpu[double]V ūmu[day]N annû[this]DP anāku[I]IP
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],r 17,udīni[up-till-now]AV lā[not]MOD īṣu[few]AJ ša[that]REL ṭābtu[goodness]N annû[this]DP
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],r 18,ša[of]DET šarru[king]N bēlu[lord]N
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],r 19,u[and]CNJ abu[father]N mītu[dead]AJ
saao/saa10/P333958,SAA 10 228. Thanking the King for his Kindness (ABL 0006) [from exorcists],r 20,mītu[dead]AJ libbu[interior]N
