id_text,text_name,l_no,text
rinap/rinap4/Q003326,Esarhaddon 097,7,Haza-il[Hazael;-king-of-the-Arabs]RN šarru[king]N Aribi[Arab]EN
rinap/rinap4/Q003326,Esarhaddon 097,8,ša[that]REL itti[with]PRP tāmartu[spectacle]N kabtu[heavy]AJ ana[to]PRP Ninua[Nineveh]SN ālu[city]N bēlūtu[rule]N alāku[go]V našāqu[kiss]V šēpu[foot]N
rinap/rinap4/Q003326,Esarhaddon 097,9,aššu[because-(of)]PRP nadānu[give]V ilu[god]N ṣullû[beseech]V rēmu[womb]N
rinap/rinap4/Q003326,Esarhaddon 097,10,rašû[acquire]V Atar-samayin[1]DN Daya[1]DN Nuhaya[1]DN
rinap/rinap4/Q003326,Esarhaddon 097,11,Ruldawu[1]DN Abirillu[1]DN Atar-quruma[1]DN
rinap/rinap4/Q003326,Esarhaddon 097,12,ilu[god]N ša[of]DET Aribi[Arab]EN anhūtu[tiredness]N edēšu[be(come)-new]V târu[turn]V nadānu[give]V Tabua[queen-of-the-Arabs]RN
rinap/rinap4/Q003326,Esarhaddon 097,13,tarbītu[child-rearing]N ēkallu[palace]N abu[father]N ana[to]PRP šarrūtu[kingship]N paqādu[entrust]V itti[with]PRP ilu[god]N ša[of]DET Aribi[Arab]EN šâtunu[those]IP
rinap/rinap4/Q003326,Esarhaddon 097,14,ana[to]PRP mātu[land]N târu[turn]V warka[afterwards]AV Haza-il[Hazael;-king-of-the-Arabs]RN šīmtu[what-is-fixed]N wabālu[carry]V Iautaʾ[king-of-the-Arabs]RN
rinap/rinap4/Q003326,Esarhaddon 097,15,māru[son]N ina[in]PRP kussû[chair]N wašābu[sit-(down)]V biltu[load]N u[and]CNJ maddattu[payment]N kânu[be(come)-permanent]V ṣēru[back]N eli[on]PRP maddattu[payment]N abu[father]N šakānu[put]V
rinap/rinap4/Q003326,Esarhaddon 097,16,Uabu[king-of-the-Arabs]RN ša[that]REL šarrūtu[kingship]N Iautaʾ[king-of-the-Arabs]RN ana[to]PRP ramānu[self]N târu[turn]V
rinap/rinap4/Q003326,Esarhaddon 097,17,šūt[who(m)]DET rēšu[head]N ṣābu[people]N tāhāzu[battle]N ana[to]PRP nērārūtu[aid]N Iautaʾ[king-of-the-Arabs]RN šapāru[send]V
rinap/rinap4/Q003326,Esarhaddon 097,18,Uabu[king-of-the-Arabs]RN u[and]CNJ ṣābu[people]N tiklu[help]N rēṣu[helper]N adi[until]PRP ilu[god]N būšu[goods]N makkūru[property]N
rinap/rinap4/Q003326,Esarhaddon 097,19,ša[that]REL kī[like]PRP paqādu[entrust]V šallūtu[state-of-captivity]N šalālu[carry-off]V ana[to]PRP qerbu[centre]N mātu[land]N Aššur[Assyria]GN kābisu[one-who-treads-on]N kišādu[neck]N
rinap/rinap4/Q003326,Esarhaddon 097,20,nišu[people]N Hilakku[1]GN nāsihu[one-who-removes]N Ellipi[1]GN Barnaki[1]EN nakru[enemy]N akṣu[brazen]AJ
rinap/rinap4/Q003326,Esarhaddon 097,21,Mannayu[Mannean]EN ša[that]REL ummānu[military-force]N Išpakaia[chieftain-of-the-Scythians]RN Asguzayu[Scythian]EN kitru[help]N lā[not]MOD mušēzibu[who-saves-oneself]N
rinap/rinap4/Q003326,Esarhaddon 097,22,nêru[strike]V ina[in]PRP kakku[stick]N Ki-x-x-ar[1]GN nagû[region]N ša[that]REL šalālu[carry-off]V šallatu[plundered-thing(s)]N
rinap/rinap4/Q003326,Esarhaddon 097,23,Šidir-parna[city-lord-of-Patušarri]PN E-parna[city-lord-of-Patušarri]PN bēlu[lord]N ālu[city]N Teušpa[Cimmerian-ruler]RN Gimirayu[Cimmerian]EN
rinap/rinap4/Q003326,Esarhaddon 097,24,ina[in]PRP erṣetu[earth]N Hubušna[1]GN nagû[region]N Iš-x-ar[1]GN adi[until]PRP gimru[totality]N ummānu[military-force]N rasābu[smite]V ina[in]PRP kakku[stick]N
rinap/rinap4/Q003326,Esarhaddon 097,25,Abdi-milkuti[king-of-Sidon]RN šarru[king]N Ṣidunu[Sidon]SN
rinap/rinap4/Q003326,Esarhaddon 097,r.e. 1,puluhtu[awesomeness]N rašubbatu[awesomeness]N ša[of]DET Aššur[1]DN
