id_text,text_name,l_no,text
riao/Q005621,Erišum I 01,1,Erišum_I[vice-regent-of-Aššur]RN waklu[overseer]N Aššur[1]DN
riao/Q005621,Erišum I 01,2,māru[son]N Ilu-šuma[vice-regent-of-Aššur]RN waklu[overseer]N Aššur[1]DN Ilu-šuma[vice-regent-of-Aššur]RN māru[son]N Šalim-ahum[vice-regent-of-Aššur]RN
riao/Q005621,Erišum I 01,3,waklu[overseer]N Aššur[1]DN Šalim-ahum[vice-regent-of-Aššur]RN māru[son]N Puzur-Aššur_I[vice-regent-of-Aššur;-son-of-Akiya]RN
riao/Q005621,Erišum I 01,4,waklu[overseer]N Aššur[1]DN Erišum_I[vice-regent-of-Aššur]RN iššiakku[city-ruler]N Aššur[1]DN
riao/Q005621,Erišum I 01,5,Mušlalu[Step-Gate]ON qaššu[holy-one]N watmanu[cella]N
riao/Q005621,Erišum I 01,6,ana[to]PRP bēlu[lord]N epēšu[do]V kussû[chair]N
riao/Q005621,Erišum I 01,7,epēšu[do]V pānu[front]N hušāru[haematite?]N
riao/Q005621,Erišum I 01,8,ahāzu[take]V daltu[door]N šakānu[put]V Aššur[1]DN bēlu[lord]N
riao/Q005621,Erišum I 01,9,izuzzu[stand]V ištu[from]PRP Abul-ṣenim[Sheep-Gate]ON
riao/Q005621,Erišum I 01,10,adi[until]PRP Abul-niši[People´s-Gate]ON
riao/Q005621,Erišum I 01,11,ana[to]PRP Aššur[1]DN bēlu[lord]N ezēbu[leave]V gimirtu[totality]N
riao/Q005621,Erišum I 01,12,isāru[annexe]N epēšu[do]V hubūru[(a-beer-jar)]N tūʾamu[twin]N
riao/Q005621,Erišum I 01,13,epēšu[do]V ūsu[goose]N ša[of]DET biltu[talent]N
riao/Q005621,Erišum I 01,14,ina[in]PRP qerbu[centre]N adi[until]PRP suʾēn[moon]N siparru[bronze]N
riao/Q005621,Erišum I 01,15,ahāzu[take]V u[and]CNJ arkabu[(a-type-of-decoration)]N ša[of]DET biltu[talent]N ina[in]PRP ṣēru[back]N
riao/Q005621,Erišum I 01,16,izuzzu[stand]V bītu[house]N Rimum[Wild-Bull]TN šumu[name]N
riao/Q005621,Erišum I 01,17,daltu[door]N Lamassu[Protective-Goddess]ON šumu[name]N sigaru[(wooden)-clamp]N
riao/Q005621,Erišum I 01,18,Lu-dannat[Be-Strong!]ON šumu[name]N askuppu[(threshold)-slab]N
riao/Q005621,Erišum I 01,19,Lu-erat[Be-Alert!]ON šumu[name]N šumu[name]N bītu[house]N anāhu[be(come)-tired]V
riao/Q005621,Erišum I 01,20,šarru[king]N šumu[name]N ša[that]REL kīma[like]PRP yâti[me]IP bītu[house]N
