id_text,text_name,l_no,text
saao/saa19/P224470,SAA 19 091. Receiving Horses and the Tribute of Kišesim (CTN 5 p. 297),o 1,ana[to]PRP šarru[king]N bēlu[lord]N
saao/saa19/P224470,SAA 19 091. Receiving Horses and the Tribute of Kišesim (CTN 5 p. 297),o 2,ardu[slave]N Aššur-daʾʾinanni[1]PN
saao/saa19/P224470,SAA 19 091. Receiving Horses and the Tribute of Kišesim (CTN 5 p. 297),o 3,lū[may]MOD šulmu[completeness]N ana[to]PRP šarru[king]N bēlu[lord]N
saao/saa19/P224470,SAA 19 091. Receiving Horses and the Tribute of Kišesim (CTN 5 p. 297),o 4,ana[to]PRP šarru[king]N bēlu[lord]N mahāru[face]V
saao/saa19/P224470,SAA 19 091. Receiving Horses and the Tribute of Kišesim (CTN 5 p. 297),o 5,nuk[saying]PRP laššu[(there)-is-not]V lā[not]MOD šemû[hear]V
saao/saa19/P224470,SAA 19 091. Receiving Horses and the Tribute of Kišesim (CTN 5 p. 297),o 6,šumma[if]MOD hīṭu[error]N pānu[front]N šarru[king]N bēlu[lord]N
saao/saa19/P224470,SAA 19 091. Receiving Horses and the Tribute of Kišesim (CTN 5 p. 297),o 7,šarru[king]N bēlu[lord]N dâku[kill]V
saao/saa19/P224470,SAA 19 091. Receiving Horses and the Tribute of Kišesim (CTN 5 p. 297),o 8,atā[why?]QP annû[this]DP dâku[kill]V
saao/saa19/P224470,SAA 19 091. Receiving Horses and the Tribute of Kišesim (CTN 5 p. 297),o 9,šarru[king]N bēlu[lord]N ṭēmu[(fore)thought]N šakānu[put]V
saao/saa19/P224470,SAA 19 091. Receiving Horses and the Tribute of Kišesim (CTN 5 p. 297),o 10,mā[saying]PRP sisû[horse]N kayyamānu[permanent]AJ mahāru[face]V
saao/saa19/P224470,SAA 19 091. Receiving Horses and the Tribute of Kišesim (CTN 5 p. 297),o 11,ana[to]PRP Dadi[1]PN tadānu[give]V mā[saying]PRP sisû[horse]N
saao/saa19/P224470,SAA 19 091. Receiving Horses and the Tribute of Kišesim (CTN 5 p. 297),o 12,ša[of]DET šarru[king]N mahāru[face]V bēlu[lord]N ālu[city]N ša[of]DET Kisasi[1]GN
saao/saa19/P224470,SAA 19 091. Receiving Horses and the Tribute of Kišesim (CTN 5 p. 297),o 13,maddattu[payment]N našû[lifted]AJ mušarkisu[(military)-procurement-officer]N
saao/saa19/P224470,SAA 19 091. Receiving Horses and the Tribute of Kišesim (CTN 5 p. 297),o 14,ina[in]PRP pānu[front]N erēbu[enter]V tašlīšu[third-man-on-chariot]N šapāru[send]V nuk[saying]PRP alāku[go]V
