id_text,text_name,l_no,text
rinap/rinap4/Q003365,Esarhaddon 136,1,ana[to]PRP Nanaya[1]DN šarratu[queen]N Uruk[1]SN bēltu[lady]N rabû[great]AJ bēltu[lady]N
rinap/rinap4/Q003365,Esarhaddon 136,2,Aššur-ahu-iddina[Esarhaddon;-king-of-Assyria]RN šarru[king]N mātu[land]N Aššur[Assyria]GN šakkanakku[(military)-governor]N Babili[Babylon]SN
rinap/rinap4/Q003365,Esarhaddon 136,3,šarru[king]N mātu[land]N Šumeru[Sumer]GN u[and]CNJ Akkad[1]GN mušteʾʾû[repeatedly-searching]N ešertu[chapel]N ilu[god]N rabû[great]AJ
rinap/rinap4/Q003365,Esarhaddon 136,4,bānû[creator]N bītu[house]N Aššur[1]DN ēpišu[doer]N Esagil[1]TN u[and]CNJ Babili[Babylon]SN
rinap/rinap4/Q003365,Esarhaddon 136,5,muddišu[restorer]N Eanna[1]TN mušaklilu[completer]N ešertu[chapel]N kullatu[totality]N māhāzu[shrine]N
rinap/rinap4/Q003365,Esarhaddon 136,6,ša[that]REL ina[in]PRP qerbu[centre]N šakānu[put]V simtu[appropriate-symbol]N
rinap/rinap4/Q003365,Esarhaddon 136,7,kāšidu[conqueror]N ištu[from]PRP tiāmtu[sea]N elû[upper]AJ adi[until]PRP tiāmtu[sea]N šaplû[lower]AJ
rinap/rinap4/Q003365,Esarhaddon 136,8,ša[that]REL gimru[totality]N malku[prince]N kanāšu[bow-down]V šēpu[foot]N
rinap/rinap4/Q003365,Esarhaddon 136,9,māru[son]N Sin-ahhe-eriba[Sennacherib;-king-of-Assyria]RN šarru[king]N mātu[land]N Aššur[Assyria]GN māru[son]N Šarru-ukin[Sargon-II;-king-of-Assyria]RN šarru[king]N mātu[land]N Aššur[Assyria]GN
rinap/rinap4/Q003365,Esarhaddon 136,10,šakkanakku[(military)-governor]N Babili[Babylon]SN šarru[king]N mātu[land]N Šumeru[Sumer]GN u[and]CNJ Akkad[1]GN
rinap/rinap4/Q003365,Esarhaddon 136,11,Ehiliana[1]TN bītu[house]N papāhu[cella]N Nanaya[1]DN bēltu[lady]N
rinap/rinap4/Q003365,Esarhaddon 136,12,ša[that]REL Nazi-Maruttaš[king-of-Babylon]RN šarru[king]N Babili[Babylon]SN epēšu[do]V
rinap/rinap4/Q003365,Esarhaddon 136,13,Eriba-Marduk[king-of-Babylon]RN šarru[king]N Babili[Babylon]SN kašû[increase]V
rinap/rinap4/Q003365,Esarhaddon 136,14,labāriš[to-become-old]AV alāku[go]V maqittu[dilapidation]N rašû[acquire]V
rinap/rinap4/Q003365,Esarhaddon 136,15,ašru[place]N šeʾû[seek-(out)]V ina[in]PRP agurru[baked-brick]N utūnu[kiln]N ellu[pure]AJ
rinap/rinap4/Q003365,Esarhaddon 136,16,maqittu[dilapidation]N kašāru[restore]V qātu[hand]N Nanaya[1]DN bēltu[lady]N
rinap/rinap4/Q003365,Esarhaddon 136,17,ṣabātu[seize]V ana[to]PRP qerbu[centre]N erēbu[enter]V šubtu[seat]N dārītu[perpetuity]N ramû[set-in-place]V
rinap/rinap4/Q003365,Esarhaddon 136,18,šipru[sending]N šâšu[him]IP Nanaya[1]DN hadîš[happily]AV ina[in]PRP palāsu[look-at]V
rinap/rinap4/Q003365,Esarhaddon 136,19,yâti[me]IP Aššur-ahu-iddina[Esarhaddon;-king-of-Assyria]RN šarru[king]N mātu[land]N Aššur[Assyria]GN šarru[king]N Babili[Babylon]SN
rinap/rinap4/Q003365,Esarhaddon 136,20,awātu[word]N damqu[good-one]N ina[in]PRP mahru[front]N Nabu[1]DN bēlu[lord]N šakānu[put]V šaptu[lip]N
rinap/rinap4/Q003365,Esarhaddon 136,21,ša[that]REL šumu[name]N šaṭru[written]AJ ina[in]PRP šipru[sending]N nikiltu[skill]N pašāṭu[efface]V
rinap/rinap4/Q003365,Esarhaddon 136,22,mušarû[(royal)-inscription]N abātu[destroy]V lū[either]CNJ ašru[place]N nakāru[be(come)-different]V
