id_text,text_name,l_no,text
rinap/rinap3/Q003494,Sennacherib 020,i' 1,ṣēru[back]N
rinap/rinap3/Q003494,Sennacherib 020,i' 2,ana[to]PRP Nagitu[1]SN alāku[go]V qabû[say]V
rinap/rinap3/Q003494,Sennacherib 020,i' 3,ṣābu[people]N Hatti[Syria-Palestine]GN hubtu[robbery]N qaštu[bow]N
rinap/rinap3/Q003494,Sennacherib 020,i' 4,ina[in]PRP Ninua[Nineveh]SN wašābu[sit-(down)]V eleppu[ship]N ṣīru[exalted]AJ
rinap/rinap3/Q003494,Sennacherib 020,i' 5,epištu[deed]N mātu[land]N banû[create]V nakliš[artistically]AV
rinap/rinap3/Q003494,Sennacherib 020,i' 6,malāhu[sailor]N Ṣurrayu[of-Tyre]EN
rinap/rinap3/Q003494,Sennacherib 020,i' 7,Ṣidunayu[of-Sidon]EN Iamanayu[of-Ionia]EN
rinap/rinap3/Q003494,Sennacherib 020,i' 8,kišittu[achievement]N qātu[hand]N ahāzu[take]V wuʾʾurtu[commission]N
rinap/rinap3/Q003494,Sennacherib 020,i' 9,qerbu[centre]N Idiqlat[Tigris]WN itti[with]PRP šināti[them]IP
rinap/rinap3/Q003494,Sennacherib 020,i' 10,ana[to]PRP qiddatu[bending-down]N adi[until]PRP Upu[Opis]SN
rinap/rinap3/Q003494,Sennacherib 020,i' 11,neqelpû[float]V u[and]CNJ ištu[from]PRP Upu[Opis]SN nābališ[on-dry-land]AV
rinap/rinap3/Q003494,Sennacherib 020,i' 12,elû[go-up]V
