id_text,text_name,l_no,text
rinap/rinap5/Q003773,Ashurbanipal Tablet 04,e. 1,takālu[trust]V qabû[say]V sapāhu[scatter]V Elamtu[Elam]GN
rinap/rinap5/Q003773,Ashurbanipal Tablet 04,o 2A,rabāṣu[lie-down]V pargāniš[on-the-meadow]AV
rinap/rinap5/Q003773,Ashurbanipal Tablet 04,o 3A,hurbāšu[frost]N ina[in]PRP ṣēru[back]N
rinap/rinap5/Q003773,Ashurbanipal Tablet 04,o 4A,qabû[say]V šulmu[completeness]N
rinap/rinap5/Q003773,Ashurbanipal Tablet 04,o 5A,alāku[go]V biblu[(action-of)-bringing]N libbu[interior]N
rinap/rinap5/Q003773,Ashurbanipal Tablet 04,o 6A,iṣṣūru[bird]N u[and]CNJ nūnu[fish]N
rinap/rinap5/Q003773,Ashurbanipal Tablet 04,o 1,anāku[I]IP Aššur-bani-apli[Ashurbanipal;-king-of-Assyria]RN šarru[king]N rabû[great]AJ šarru[king]N dannu[strong]AJ šarru[king]N kiššatu[totality]N šarru[king]N mātu[land]N Aššur[Assyria]GN šarru[king]N kibru[bank]N erbe[four]NU
rinap/rinap5/Q003773,Ashurbanipal Tablet 04,o 2,ṣītu[exit]N libbu[interior]N Aššur-ahu-iddina[Esarhaddon;-king-of-Assyria]RN šarru[king]N mātu[land]N Aššur[Assyria]GN šakkanakku[(military)-governor]N Babili[Babylon]SN šarru[king]N mātu[land]N Šumeru[Sumer]GN u[and]CNJ Akkad[1]GN
rinap/rinap5/Q003773,Ashurbanipal Tablet 04,o 3,līpu[descendant]N Sin-ahhe-eriba[Sennacherib;-king-of-Assyria]RN šarru[king]N rabû[great]AJ šarru[king]N dannu[strong]AJ šarru[king]N kiššatu[totality]N šarru[king]N mātu[land]N Aššur[Assyria]GN
rinap/rinap5/Q003773,Ashurbanipal Tablet 04,o 4,Aššur[1]DN Enlil[1]DN ilu[god]N išdu[foundation]N kussû[chair]N kânu[be(come)-permanent]V hašāhu[need]V šangûtu[priesthood]N
rinap/rinap5/Q003773,Ashurbanipal Tablet 04,o 5,Mullissu[1]DN ummu[mother]N ilu[god]N rabû[great]AJ kīma[like]PRP ummu[mother]N wālittu[one-who-gives-birth]N rabû[be(come)-big]V ina[in]PRP kirimmu[(crook-of)-arm]N ṭābu[good]AJ
rinap/rinap5/Q003773,Ashurbanipal Tablet 04,o 6,Sin[1]DN Šamaš[1]DN ina[in]PRP annu[(word-of)-consent]N kīnu[permanent]AJ warhišamma[monthly]AV šapāru[send]V ittu[peculiarity]N dumqu[goodness]N
rinap/rinap5/Q003773,Ashurbanipal Tablet 04,o 7,Marduk[1]DN apkallu[wise-man]N ilu[god]N ša[that]REL qibītu[speech]N lā[not]MOD nakāru[be(come)-different]V šīmtu[what-is-fixed]N labāru[be(come)-old]V šiāmu[fix]V šīmtu[what-is-fixed]N
rinap/rinap5/Q003773,Ashurbanipal Tablet 04,o 8,Nabu[1]DN ṭupšarru[scribe]N gimru[totality]N ihzu[learning]N nēmequ[wisdom]N ša[that]REL râmu[love]V kamāsu[gather-in]V karšu[stomach]N
rinap/rinap5/Q003773,Ashurbanipal Tablet 04,o 9,Ištar[1]DN wāšibu[sitting]AJ Arba-il[Arbela]SN kabtu[heavy-one]N ilu[god]N rabû[great]AJ ṣillu[shade]N dārû[lasting]AJ tarāṣu[stretch-a-(measuring)-cord]V eli[on]PRP
rinap/rinap5/Q003773,Ashurbanipal Tablet 04,o 10,Nergal[1]DN dandannu[all-powerful-one]N ilu[god]N dunnu[power]N zikrūtu[manliness]N emūqu[strength]N lā[not]MOD šanānu[equal]V šarāku[present]V šeriktu[present]N
