id_text,text_name,l_no,text
rinap/rinap3/Q003998,Sennacherib 193,1,ana[to]PRP Aššur[1]DN šarru[king]N ilu[god]N abu[father]N bānû[creator]N Igigi[1]DN u[and]CNJ Anunnaku[1]DN
rinap/rinap3/Q003998,Sennacherib 193,2,mušimmu[one-who-determines]N šīmtu[what-is-fixed]N bēlu[lord]N mātu[land]N
rinap/rinap3/Q003998,Sennacherib 193,3,wāšibu[sitting]AJ Ehursaggalkurkurra[1]TN ša[that]REL qerbu[centre]N Ešarra[1]TN bēlu[lord]N rabû[great]AJ bēlu[lord]N
rinap/rinap3/Q003998,Sennacherib 193,4,Sin-ahhe-eriba[Sennacherib;-king-of-Assyria]RN šarru[king]N rabû[great]AJ šarru[king]N dannu[strong]AJ šarru[king]N kiššatu[totality]N šarru[king]N mātu[land]N Aššur[Assyria]GN
rinap/rinap3/Q003998,Sennacherib 193,5,ēpišu[doer]N ṣalmu[effigy]N Aššur[1]DN Šerua[1]DN
rinap/rinap3/Q003998,Sennacherib 193,6,Ištar[1]DN ša[of]DET Bit-Kidmuri[1]TN Belet-ili[1]DN Kaka[1]DN
rinap/rinap3/Q003998,Sennacherib 193,7,Haya[1]DN Kusu[1]DN Lumha[1]DN Dunga[1]DN Egalkiba[1]DN
rinap/rinap3/Q003998,Sennacherib 193,8,u[and]CNJ ilu[god]N rabû[great]AJ ana[to]PRP balāṭu[life]N arāku[be(come)-long]V ūmu[day]N kânu[be(come)-permanent]V palû[reign-(of-a-king)]N šalāmu[be(come)-healthy]V zēru[seed(s)]N
rinap/rinap3/Q003998,Sennacherib 193,9,ana[to]PRP ūmu[day]N ṣiātu[distant-time]N
rinap/rinap3/Q003998,Sennacherib 193,10,siparru[bronze]N
rinap/rinap3/Q003998,Sennacherib 193,11,parakku[dais]N ina[in]PRP šipru[sending]N Ninagal[1]DN patāqu[make-brick-structures]V
rinap/rinap3/Q003998,Sennacherib 193,12,bītu[house]N Dagan[1]DN
rinap/rinap3/Q003998,Sennacherib 193,13,parakku[dais]N šīmtu[what-is-fixed]N mālaku[walk]N Aššur[1]DN bēlu[lord]N
