id_text,text_name,l_no,text
saao/saa13/P334769,SAA 13 009. No Deliveries from Talmusu on the 5th of the Month (ABL 1171),o 1,ana[to]PRP šarru[king]N bēlu[lord]N
saao/saa13/P334769,SAA 13 009. No Deliveries from Talmusu on the 5th of the Month (ABL 1171),o 2,ardu[slave]N Marduk-šallim-ahhe[1]PN
saao/saa13/P334769,SAA 13 009. No Deliveries from Talmusu on the 5th of the Month (ABL 1171),o 3,kāribu[one-who-blesses]N
saao/saa13/P334769,SAA 13 009. No Deliveries from Talmusu on the 5th of the Month (ABL 1171),o 4,lū[may]MOD šulmu[completeness]N ana[to]PRP šarru[king]N bēlu[lord]N
saao/saa13/P334769,SAA 13 009. No Deliveries from Talmusu on the 5th of the Month (ABL 1171),o 5,Aššur[1]DN Sin[1]DN Šamaš[1]DN
saao/saa13/P334769,SAA 13 009. No Deliveries from Talmusu on the 5th of the Month (ABL 1171),o 6,Bel[1]DN Nabu[1]DN
saao/saa13/P334769,SAA 13 009. No Deliveries from Talmusu on the 5th of the Month (ABL 1171),o 7,Ištar[1]DN ša[of]DET Ninua[Nineveh]GN
saao/saa13/P334769,SAA 13 009. No Deliveries from Talmusu on the 5th of the Month (ABL 1171),o 8,Ištar[1]DN ša[of]DET Arbail[Arbela]GN
saao/saa13/P334769,SAA 13 009. No Deliveries from Talmusu on the 5th of the Month (ABL 1171),o 9,ana[to]PRP šarru[king]N bēlu[lord]N
saao/saa13/P334769,SAA 13 009. No Deliveries from Talmusu on the 5th of the Month (ABL 1171),o 10,adanniš[very-much]AV adanniš[very-much]AV karābu[pray]V
saao/saa13/P334769,SAA 13 009. No Deliveries from Talmusu on the 5th of the Month (ABL 1171),o 11,ūmu[day]N arku[long]AJ
saao/saa13/P334769,SAA 13 009. No Deliveries from Talmusu on the 5th of the Month (ABL 1171),o 12,šattu[year]N ṭūbu[goodness]N šīru[flesh]N
saao/saa13/P334769,SAA 13 009. No Deliveries from Talmusu on the 5th of the Month (ABL 1171),o 13,ana[to]PRP šarru[king]N bēlu[lord]N
saao/saa13/P334769,SAA 13 009. No Deliveries from Talmusu on the 5th of the Month (ABL 1171),o 14,tadānu[give]V
saao/saa13/P334769,SAA 13 009. No Deliveries from Talmusu on the 5th of the Month (ABL 1171),o 15,ūmu[day]N annû[this]DP
saao/saa13/P334769,SAA 13 009. No Deliveries from Talmusu on the 5th of the Month (ABL 1171),o 16,ša[of]DET Talmusa[1]GN
saao/saa13/P334769,SAA 13 009. No Deliveries from Talmusu on the 5th of the Month (ABL 1171),o 17,šū[he]IP
saao/saa13/P334769,SAA 13 009. No Deliveries from Talmusu on the 5th of the Month (ABL 1171),o 18,lā[not]MOD alpu[ox]N
saao/saa13/P334769,SAA 13 009. No Deliveries from Talmusu on the 5th of the Month (ABL 1171),o 19,lā[not]MOD yābilu[ram]N
saao/saa13/P334769,SAA 13 009. No Deliveries from Talmusu on the 5th of the Month (ABL 1171),r 1,memēni[somebody]XP lā[not]MOD alāku[go]V
saao/saa13/P334769,SAA 13 009. No Deliveries from Talmusu on the 5th of the Month (ABL 1171),r 2,ana[to]PRP balāṭu[live]V napištu[throat]N
saao/saa13/P334769,SAA 13 009. No Deliveries from Talmusu on the 5th of the Month (ABL 1171),r 3,ša[of]DET šarru[king]N bēlu[lord]N
