id_text,text_name,l_no,text
saao/saa05/P334497,SAA 05 038. A Visit by Duri-Adad and a Royal Delegate (ABL 0703),o 1,ana[to]PRP šarru[king]N bēlu[lord]N
saao/saa05/P334497,SAA 05 038. A Visit by Duri-Adad and a Royal Delegate (ABL 0703),o 2,ardu[slave]N Ša-Aššur-dubbu[1]PN
saao/saa05/P334497,SAA 05 038. A Visit by Duri-Adad and a Royal Delegate (ABL 0703),o 3,lū[may]MOD šulmu[completeness]N ana[to]PRP šarru[king]N bēlu[lord]N
saao/saa05/P334497,SAA 05 038. A Visit by Duri-Adad and a Royal Delegate (ABL 0703),o 4,annûri[now]AV Duri-Adad[1]PN
saao/saa05/P334497,SAA 05 038. A Visit by Duri-Adad and a Royal Delegate (ABL 0703),o 5,qīpu[representative]N išti[with]PRP
saao/saa05/P334497,SAA 05 038. A Visit by Duri-Adad and a Royal Delegate (ABL 0703),o 6,alāku[go]V mīnu[what?]QP ša[that]REL dibbu[words]N
saao/saa05/P334497,SAA 05 038. A Visit by Duri-Adad and a Royal Delegate (ABL 0703),o 7,ša[that]REL ṭēmu[(fore)thought]N ina[in]PRP qātu[hand]N šapāru[send]V
saao/saa05/P334497,SAA 05 038. A Visit by Duri-Adad and a Royal Delegate (ABL 0703),o 8,ūma[today]AV annûri[now]AV Duri-Adad[1]PN
saao/saa05/P334497,SAA 05 038. A Visit by Duri-Adad and a Royal Delegate (ABL 0703),o 9,alāku[go]V qīpu[representative]N išti[with]PRP alāku[go]V
saao/saa05/P334497,SAA 05 038. A Visit by Duri-Adad and a Royal Delegate (ABL 0703),o 10,alāku[go]V libbu[interior]N ša[of]DET šarru[king]N bēlu[lord]N lū[may]MOD ṭābu[good]AJ
