id_text,text_name,l_no,text
saao/saa19/P393653,SAA 19 120. Shipping Barley (CTN 5 p. 68),o 1,ana[to]PRP šarru[king]N bēlu[lord]N
saao/saa19/P393653,SAA 19 120. Shipping Barley (CTN 5 p. 68),o 2,ardu[slave]N Mušezib-ilu[1]PN
saao/saa19/P393653,SAA 19 120. Shipping Barley (CTN 5 p. 68),o 3,lū[may]MOD šulmu[completeness]N ana[to]PRP šarru[king]N bēlu[lord]N
saao/saa19/P393653,SAA 19 120. Shipping Barley (CTN 5 p. 68),o 4,ša[that]REL šarru[king]N bēlu[lord]N šapāru[send]V
saao/saa19/P393653,SAA 19 120. Shipping Barley (CTN 5 p. 68),o 5,mā[saying]PRP rēhtu[remainder]N kurummatu[ration]N
saao/saa19/P393653,SAA 19 120. Shipping Barley (CTN 5 p. 68),o 6,lā[not]MOD karāru[put-(down)]V adi[until]PRP bītu[house]N
saao/saa19/P393653,SAA 19 120. Shipping Barley (CTN 5 p. 68),o 7,Abi-hari[1]PN alāku[go]V
saao/saa19/P393653,SAA 19 120. Shipping Barley (CTN 5 p. 68),o 8,tadānu[give]V mā[saying]PRP Ahunu[1]PN
saao/saa19/P393653,SAA 19 120. Shipping Barley (CTN 5 p. 68),o 9,arhiš[quickly]AV alāku[go]V u[and]CNJ ina[in]PRP
saao/saa19/P393653,SAA 19 120. Shipping Barley (CTN 5 p. 68),o 10,pānu[front]N Ituʾaya[Itu´ean]EN izuzzu[stand]V
saao/saa19/P393653,SAA 19 120. Shipping Barley (CTN 5 p. 68),o 11,annûri[now]AV Ahunu[1]PN alāku[go]V
saao/saa19/P393653,SAA 19 120. Shipping Barley (CTN 5 p. 68),o 12,ūmu[day]N ūmu[day]N ina[in]PRP pānu[front]N harrānu[way]N ša[of]DET
saao/saa19/P393653,SAA 19 120. Shipping Barley (CTN 5 p. 68),o 13,šarru[king]N bēlu[lord]N dagālu[see]V
saao/saa19/P393653,SAA 19 120. Shipping Barley (CTN 5 p. 68),o 14,adi[until]PRP bītu[house]N Abi-hari[1]PN
saao/saa19/P393653,SAA 19 120. Shipping Barley (CTN 5 p. 68),r 1',wadû[know]V
saao/saa19/P393653,SAA 19 120. Shipping Barley (CTN 5 p. 68),r 2',anāku[I]IP ana[to]PRP
saao/saa19/P393653,SAA 19 120. Shipping Barley (CTN 5 p. 68),r 3',alāku[go]V
saao/saa19/P393653,SAA 19 120. Shipping Barley (CTN 5 p. 68),r 4',šazbussu[consignment]N
saao/saa19/P393653,SAA 19 120. Shipping Barley (CTN 5 p. 68),r 5',ša[that]REL pānātu[front]N šarru[king]N bēlu[lord]N
saao/saa19/P393653,SAA 19 120. Shipping Barley (CTN 5 p. 68),r 6',laššu[(there)-is-not]V harrānu[way]N ša[of]DET šarru[king]N bēlu[lord]N
saao/saa19/P393653,SAA 19 120. Shipping Barley (CTN 5 p. 68),r 7',amāru[see]V kīma[like]PRP Abi-hari[1]PN
saao/saa19/P393653,SAA 19 120. Shipping Barley (CTN 5 p. 68),r 8',alāku[go]V anāku[I]IP
saao/saa19/P393653,SAA 19 120. Shipping Barley (CTN 5 p. 68),r 9',sahāru[go-around]V kurummatu[ration]N ammar[as-much-as]REL ša[that]REL
saao/saa19/P393653,SAA 19 120. Shipping Barley (CTN 5 p. 68),r 10',ana[to]PRP madādu[measure-(out)]V mahāru[face]V
saao/saa19/P393653,SAA 19 120. Shipping Barley (CTN 5 p. 68),r 11',alāku[go]V rēšu[head]N kurummatu[ration]N
saao/saa19/P393653,SAA 19 120. Shipping Barley (CTN 5 p. 68),r 12',našû[lift]V u[and]CNJ šazbussu[consignment]N
saao/saa19/P393653,SAA 19 120. Shipping Barley (CTN 5 p. 68),r 13',ša[that]REL ana[to]PRP Babili[Babylon]GN
