id_text,text_name,l_no,text
riao/Q005844,Tukulti-Ninurta I 08,1',namaddu[darling]N
riao/Q005844,Tukulti-Ninurta I 08,2',ilu[god]N rabû[great]AJ tukultu[trust]N
riao/Q005844,Tukulti-Ninurta I 08,3',ša[that]REL ina[in]PRP kibru[bank]N šalāṭu[rule]V kullatu[totality]N lā[not]MOD māgiru[submissive-one]N qātu[hand]N kašādu[reach]V ṣābitu[recipient]N mātu[land]N nakru[enemy]N
riao/Q005844,Tukulti-Ninurta I 08,4',murappišu[one-who-makes-wide]N miṣru[border]N šarru[king]N dannu[strong]AJ namaddu[darling]N ilu[god]N rabû[great]AJ zēru[seed(s)]N bēlūtu[rule]N ša[that]REL ištu[from]PRP ulla[distant-time]AV šangûtu[priesthood]N ina[in]PRP Ekur[1]TN u[and]CNJ šāpirūtu[post-of-šapiru]N ina[in]PRP kiššatu[totality]N nišu[people]N
riao/Q005844,Tukulti-Ninurta I 08,5',Enlil[1]DN rabû[be(come)-big]V anāku[I]IP māru[son]N Salmanu-ašared_I[Shalmaneser-I;-son-of-Adad-narari-I;-king-of-Assyria]RN šarru[king]N mātu[land]N Aššur[Assyria]GN māru[son]N Adad-narari_I[king-of-Assyria]RN šarru[king]N mātu[land]N Aššur[Assyria]GN
riao/Q005844,Tukulti-Ninurta I 08,6',inūma[when]SBJ Aššur[1]DN bēlu[lord]N šumu[name]N nabû[name]V u[and]CNJ ištu[from]PRP Tulsina[1]GN šadû[mountain]N lasqu[(a-king-of-pastureland?)]N birīt[between]PRP Šasila[1]SN
riao/Q005844,Tukulti-Ninurta I 08,7',Mašḫat-šarri[1]SN ebertu[bank]N Zab[Lower-Zab]WN ištu[from]PRP Zuqušku[1]GN u[and]CNJ Lallar[1]GN šiddu[side]N Qutu[Gutians]EN rapšu[wide]AJ Uqumanu[1]GN Elhunia[1]GN
riao/Q005844,Tukulti-Ninurta I 08,8',adi[until]PRP Šarnida[1]GN Mehru[1]GN Paphu[1]GN Katmuhu[1]GN Buššu[1]GN Mummu[1]GN u[and]CNJ sihirtu[circumference]N Kašiyaru[1]GN Alzu[1]GN Madanu[1]GN Nihanu[1]GN Alaia[1]GN
riao/Q005844,Tukulti-Ninurta I 08,9',Tepurzu[1]GN u[and]CNJ Purulumzu[1]GN kullatu[totality]N Šubaru[1]EN rapšu[wide]AJ adi[until]PRP pāṭu[edge]N Nairi[1]GN u[and]CNJ pāṭu[edge]N Makan[1]GN
riao/Q005844,Tukulti-Ninurta I 08,10',qātu[hand]N kašādu[reach]V
riao/Q005844,Tukulti-Ninurta I 08,11',rubû[ruler]N māhiru[opponent]N ṭātu[gift]N rēʾû[shepherd]N pāqidu[carer]N
riao/Q005844,Tukulti-Ninurta I 08,12',u[and]CNJ utullu[herdsman]N muštēširu[one-who-sets-straight]N anāku[I]IP
riao/Q005844,Tukulti-Ninurta I 08,13',anāhu[be(come)-tired]V labīrūtu[old-age]N alāku[go]V anhūtu[tiredness]N
riao/Q005844,Tukulti-Ninurta I 08,14',nakāru[be(come)-different]V dannatu[fortified-(place)]N kašādu[reach]V ištu[from]PRP uššu[foundation]N adi[until]PRP gabadibbu[parapet]N epēšu[do]V u[and]CNJ narû[stele]N šakānu[put]V rubû[ruler]N warkû[rear]AJ anhūtu[tiredness]N edēšu[be(come)-new]V šumu[name]N šaṭru[written]AJ
