id_text,text_name,l_no,text
saao/saa01/P334432,SAA 01 144. Reeds for the King’s Work (ABL 0626),o 1',ša[of]DET šarru[king]N bēlu[lord]N
saao/saa01/P334432,SAA 01 144. Reeds for the King’s Work (ABL 0626),o 2',ina[in]PRP pānātu[front]N šarru[king]N
saao/saa01/P334432,SAA 01 144. Reeds for the King’s Work (ABL 0626),o 3',bēlu[lord]N
saao/saa01/P334432,SAA 01 144. Reeds for the King’s Work (ABL 0626),o 4',gamāru[complete]V
saao/saa01/P334432,SAA 01 144. Reeds for the King’s Work (ABL 0626),o 5',libbu[interior]N ša[of]DET šarru[king]N
saao/saa01/P334432,SAA 01 144. Reeds for the King’s Work (ABL 0626),o 6',bēlu[lord]N lū[may]MOD ṭābu[good]AJ
saao/saa01/P334432,SAA 01 144. Reeds for the King’s Work (ABL 0626),o 7',appāru[reed-bed]N
saao/saa01/P334432,SAA 01 144. Reeds for the King’s Work (ABL 0626),o 8',ana[to]PRP dullu[trouble]N
saao/saa01/P334432,SAA 01 144. Reeds for the King’s Work (ABL 0626),b.e. 9',ša[of]DET šarru[king]N
saao/saa01/P334432,SAA 01 144. Reeds for the King’s Work (ABL 0626),b.e. 10',ina[in]PRP pānu[front]N
saao/saa01/P334432,SAA 01 144. Reeds for the King’s Work (ABL 0626),b.e. 11',laššu[(there)-is-not]V
saao/saa01/P334432,SAA 01 144. Reeds for the King’s Work (ABL 0626),r 1,dullu[trouble]N ša[of]DET šarru[king]N
saao/saa01/P334432,SAA 01 144. Reeds for the King’s Work (ABL 0626),r 2,ina[in]PRP pānu[front]N laššu[(there)-is-not]V
saao/saa01/P334432,SAA 01 144. Reeds for the King’s Work (ABL 0626),r 3,ana[to]PRP pīhātu[responsibility]N
saao/saa01/P334432,SAA 01 144. Reeds for the King’s Work (ABL 0626),r 4,ša[of]DET Kalhu[1]GN
saao/saa01/P334432,SAA 01 144. Reeds for the King’s Work (ABL 0626),r 5,qabû[say]V appāru[reed-bed]N
saao/saa01/P334432,SAA 01 144. Reeds for the King’s Work (ABL 0626),r 6,ina[in]PRP nahallu[stream]N
saao/saa01/P334432,SAA 01 144. Reeds for the King’s Work (ABL 0626),r 7,ša[of]DET Ubase[1]GN
saao/saa01/P334432,SAA 01 144. Reeds for the King’s Work (ABL 0626),r 8,bašû[exist]V
saao/saa01/P334432,SAA 01 144. Reeds for the King’s Work (ABL 0626),r 9,maškuru[(inflatable)-animal-skin]N
saao/saa01/P334432,SAA 01 144. Reeds for the King’s Work (ABL 0626),r 10,ša[of]DET appāru[reed-bed]N
saao/saa01/P334432,SAA 01 144. Reeds for the King’s Work (ABL 0626),r 11,tadānu[give]V
