id_text,text_name,l_no,text
saao/saa16/P334666,SAA 16 127. Ikkilu of Arwad Steals the King’s Boats (ABL 0992),o 1,ana[to]PRP šarru[king]N mātu[land]N bēlu[lord]N
saao/saa16/P334666,SAA 16 127. Ikkilu of Arwad Steals the King’s Boats (ABL 0992),o 2,ardu[slave]N Itti-Šamaš-balaṭu[1]PN
saao/saa16/P334666,SAA 16 127. Ikkilu of Arwad Steals the King’s Boats (ABL 0992),o 3,lū[may]MOD šulmu[completeness]N ana[to]PRP bēlu[lord]N šarru[king]N bēlu[lord]N
saao/saa16/P334666,SAA 16 127. Ikkilu of Arwad Steals the King’s Boats (ABL 0992),o 4,Aššur[1]DN Sin[1]DN Šamaš[1]DN Bel[1]DN Nabu[1]DN Nergal[1]DN
saao/saa16/P334666,SAA 16 127. Ikkilu of Arwad Steals the King’s Boats (ABL 0992),o 5,Ištar[1]DN ša[of]DET Ninua[Nineveh]GN Ištar[1]DN bītu[house]N Kidmuri[1]DN
saao/saa16/P334666,SAA 16 127. Ikkilu of Arwad Steals the King’s Boats (ABL 0992),o 6,Ištar[1]DN ša[of]DET Arbail[Arbela]GN ūmu[day]N arku[long]AJ
saao/saa16/P334666,SAA 16 127. Ikkilu of Arwad Steals the King’s Boats (ABL 0992),o 7,šattu[year]N dārû[lasting]AJ
saao/saa16/P334666,SAA 16 127. Ikkilu of Arwad Steals the King’s Boats (ABL 0992),o 8,ṭūbu[goodness]N libbu[interior]N ṭūbu[goodness]N šīru[flesh]N hūdu[happiness]N libbu[interior]N
saao/saa16/P334666,SAA 16 127. Ikkilu of Arwad Steals the King’s Boats (ABL 0992),o 9,ana[to]PRP šarru[king]N bēlu[lord]N tadānu[give]V
saao/saa16/P334666,SAA 16 127. Ikkilu of Arwad Steals the King’s Boats (ABL 0992),o 10,ištu[from]PRP bīt[where]SBJ Šamaš[1]DN napāhu[blow]V
saao/saa16/P334666,SAA 16 127. Ikkilu of Arwad Steals the King’s Boats (ABL 0992),o 11,adi[until]PRP rabû[set]V
saao/saa16/P334666,SAA 16 127. Ikkilu of Arwad Steals the King’s Boats (ABL 0992),o 12,ina[in]PRP šaplu[underside]N šēpu[foot]N ša[of]DET šarru[king]N bēlu[lord]N kanāšu[bow-down]V
saao/saa16/P334666,SAA 16 127. Ikkilu of Arwad Steals the King’s Boats (ABL 0992),o 13,mātu[land]N bīt[where]SBJ šarru[king]N bēlu[lord]N šakānu[put]V
saao/saa16/P334666,SAA 16 127. Ikkilu of Arwad Steals the King’s Boats (ABL 0992),o 14,akī[as]PRP ša[that]REL epšu[made]AJ šarru[king]N bēlu[lord]N wadû[know]V
saao/saa16/P334666,SAA 16 127. Ikkilu of Arwad Steals the King’s Boats (ABL 0992),o 15,Ikkilu[1]PN lā[not]MOD ramû[slacken]V eleppu[ship]N
saao/saa16/P334666,SAA 16 127. Ikkilu of Arwad Steals the King’s Boats (ABL 0992),o 16,ina[in]PRP kāru[quay]N ša[of]DET šarru[king]N bēlu[lord]N lā[not]MOD elû[go-up]V u[and]CNJ
saao/saa16/P334666,SAA 16 127. Ikkilu of Arwad Steals the King’s Boats (ABL 0992),o 17,kāru[quay]N gabbu[totality]N ana[to]PRP pānu[front]N sahāru[go-around]V
saao/saa16/P334666,SAA 16 127. Ikkilu of Arwad Steals the King’s Boats (ABL 0992),o 18,ša[that]REL ana[to]PRP pānu[front]N alāku[go]V
saao/saa16/P334666,SAA 16 127. Ikkilu of Arwad Steals the King’s Boats (ABL 0992),o 19,hūlu[way]N ina[in]PRP šēpu[foot]N šakānu[put]V
saao/saa16/P334666,SAA 16 127. Ikkilu of Arwad Steals the King’s Boats (ABL 0992),o 20,ša[that]REL ana[to]PRP kāru[quay]N ša[of]DET elû[go-up]V
saao/saa16/P334666,SAA 16 127. Ikkilu of Arwad Steals the King’s Boats (ABL 0992),o 21,dâku[kill]V eleppu[ship]N paʾāṣu[break-up]V
saao/saa16/P334666,SAA 16 127. Ikkilu of Arwad Steals the King’s Boats (ABL 0992),o 22,mā[saying]PRP ištu[from]PRP libbu[interior]N ēkallu[palace]N šapāru[send]V
saao/saa16/P334666,SAA 16 127. Ikkilu of Arwad Steals the King’s Boats (ABL 0992),o 23,mā[saying]PRP ša[that]REL ṭābu[good]AJ epēšu[do]V
saao/saa16/P334666,SAA 16 127. Ikkilu of Arwad Steals the King’s Boats (ABL 0992),b.e. 24,Il-maʾadi[1]PN qabû[say]V
saao/saa16/P334666,SAA 16 127. Ikkilu of Arwad Steals the King’s Boats (ABL 0992),b.e. 25,Ṣimirraya[from-Ṣimirra]EN šū[he]IP
saao/saa16/P334666,SAA 16 127. Ikkilu of Arwad Steals the King’s Boats (ABL 0992),b.e. 26,šū[he]IP ana[to]PRP alāku[go]V
saao/saa16/P334666,SAA 16 127. Ikkilu of Arwad Steals the King’s Boats (ABL 0992),b.e. 27,alāku[go]V mīnu[what?]QP
saao/saa16/P334666,SAA 16 127. Ikkilu of Arwad Steals the King’s Boats (ABL 0992),r 1,ša[that]REL awātu[word]N mīnu[what?]QP ša[that]REL ṭēmu[(fore)thought]N
saao/saa16/P334666,SAA 16 127. Ikkilu of Arwad Steals the King’s Boats (ABL 0992),r 2,harāṣu[break-off]V alāku[go]V qabû[say]V
