id_text,text_name,l_no,text
saao/saa05/P334646,SAA 05 297. Transporting Stone Thresholds and Raising a Bull Colossus (ABL 0957),o 4',askuppu[(threshold)-slab]N ebēru[cross-over]V
saao/saa05/P334646,SAA 05 297. Transporting Stone Thresholds and Raising a Bull Colossus (ABL 0957),o 5',askuppu[(threshold)-slab]N ina[in]PRP libbu[interior]N
saao/saa05/P334646,SAA 05 297. Transporting Stone Thresholds and Raising a Bull Colossus (ABL 0957),o 6',rēhu[remaining]AJ
saao/saa05/P334646,SAA 05 297. Transporting Stone Thresholds and Raising a Bull Colossus (ABL 0957),o 7',ina[in]PRP pānu[front]N paqādu[entrust]V
saao/saa05/P334646,SAA 05 297. Transporting Stone Thresholds and Raising a Bull Colossus (ABL 0957),o 8',muk[saying]PRP ebēru[cross-over]V ṣābu[people]N šarru[king]N
saao/saa05/P334646,SAA 05 297. Transporting Stone Thresholds and Raising a Bull Colossus (ABL 0957),o 9',ina[in]PRP qātu[hand]N našû[lift]V
saao/saa05/P334646,SAA 05 297. Transporting Stone Thresholds and Raising a Bull Colossus (ABL 0957),o 10',ūmu[day]N ina[in]PRP Tastiati[1]GN
saao/saa05/P334646,SAA 05 297. Transporting Stone Thresholds and Raising a Bull Colossus (ABL 0957),o 11',ina[in]PRP muhhu[skull]N aladlammû[human-headed-bull-colossus]N
saao/saa05/P334646,SAA 05 297. Transporting Stone Thresholds and Raising a Bull Colossus (ABL 0957),o 12',tebû[arise]V alāku[go]V
saao/saa05/P334646,SAA 05 297. Transporting Stone Thresholds and Raising a Bull Colossus (ABL 0957),o 13',batqu[cut-(off)]AJ
saao/saa05/P334646,SAA 05 297. Transporting Stone Thresholds and Raising a Bull Colossus (ABL 0957),r 1,annûri[now]AV irtu[breast]N
saao/saa05/P334646,SAA 05 297. Transporting Stone Thresholds and Raising a Bull Colossus (ABL 0957),r 2,kāru[quay]N rappu[hoop]N tarāṣu[stretch-out]V
saao/saa05/P334646,SAA 05 297. Transporting Stone Thresholds and Raising a Bull Colossus (ABL 0957),r 3,aladlammû[human-headed-bull-colossus]N tebû[arise]V
saao/saa05/P334646,SAA 05 297. Transporting Stone Thresholds and Raising a Bull Colossus (ABL 0957),r 4,gabbu[totality]N epēšu[do]V
