id_text,text_name,l_no,text
dcclt/Q000048,OB Nippur Kagal,1,sux:abula[gate]N
dcclt/Q000048,OB Nippur Kagal,2,sux:abula[gate]N
dcclt/Q000048,OB Nippur Kagal,3,sux:abula[gate]N
dcclt/Q000048,OB Nippur Kagal,4,sux:abula[gate]N sux:muzug[person]N
dcclt/Q000048,OB Nippur Kagal,5,sux:abula[gate]N
dcclt/Q000048,OB Nippur Kagal,6,sux:abula[gate]N
dcclt/Q000048,OB Nippur Kagal,7,sux:abula[gate]N
dcclt/Q000048,OB Nippur Kagal,8,sux:abula[gate]N
dcclt/Q000048,OB Nippur Kagal,9,sux:abula[gate]N
dcclt/Q000048,OB Nippur Kagal,10,sux:abula[gate]N sux:a[arm]N
dcclt/Q000048,OB Nippur Kagal,11,sux:abula[gate]N
dcclt/Q000048,OB Nippur Kagal,12,sux:abula[gate]N sux:niŋkud[due]N
dcclt/Q000048,OB Nippur Kagal,13,sux:abula[gate]N
dcclt/Q000048,OB Nippur Kagal,14,sux:abula[gate]N sux:uludin[form]N
dcclt/Q000048,OB Nippur Kagal,15,sux:abula[gate]N sux:lugal[king]N
dcclt/Q000048,OB Nippur Kagal,16,sux:abula[gate]N sux:lugal[king]N
dcclt/Q000048,OB Nippur Kagal,17,sux:abula[gate]N sux:igi[face]N
dcclt/Q000048,OB Nippur Kagal,18,sux:abula[gate]N sux:igi[face]N
dcclt/Q000048,OB Nippur Kagal,19,sux:abula[gate]N sux:dumu[child]N sux:nun[prince]N
dcclt/Q000048,OB Nippur Kagal,20,sux:eššeb[landscape]N
dcclt/Q000048,OB Nippur Kagal,21,sux:hudadu[crevice]N
dcclt/Q000048,OB Nippur Kagal,22,sux:kisal[courtyard]N
dcclt/Q000048,OB Nippur Kagal,23,sux:kisal[courtyard]N
dcclt/Q000048,OB Nippur Kagal,24,sux:kisal[courtyard]N
dcclt/Q000048,OB Nippur Kagal,25,sux:kan[gate]N
dcclt/Q000048,OB Nippur Kagal,26,sux:kan[gate]N
dcclt/Q000048,OB Nippur Kagal,27,sux:kan[gate]N
dcclt/Q000048,OB Nippur Kagal,28,sux:kan[gate]N
dcclt/Q000048,OB Nippur Kagal,29,sux:kan[gate]N
dcclt/Q000048,OB Nippur Kagal,30,sux:kan[gate]N sux:tilla[street]N
dcclt/Q000048,OB Nippur Kagal,31,sux:kan[gate]N sux:egal[palace]N
dcclt/Q000048,OB Nippur Kagal,32,sux:kan[gate]N sux:a[arm]N sux:munus[woman]N
dcclt/Q000048,OB Nippur Kagal,33,sux:kan[gate]N
dcclt/Q000048,OB Nippur Kagal,34,sux:kan[gate]N sux:gu[neck]N
dcclt/Q000048,OB Nippur Kagal,35,sux:kan[gate]N sux:masab[basket]N
dcclt/Q000048,OB Nippur Kagal,36,sux:kan[gate]N
dcclt/Q000048,OB Nippur Kagal,37,sux:kan[gate]N
dcclt/Q000048,OB Nippur Kagal,38,sux:kan[gate]N
dcclt/Q000048,OB Nippur Kagal,39,sux:kan[gate]N sux:še[barley]N
dcclt/Q000048,OB Nippur Kagal,40,sux:kan[gate]N sux:ni[fear]N
dcclt/Q000048,OB Nippur Kagal,41,sux:kan[gate]N
dcclt/Q000048,OB Nippur Kagal,42,sux:kan[gate]N sux:asilala[joy]N
dcclt/Q000048,OB Nippur Kagal,43,sux:kan[gate]N sux:hursaŋ[mountain]N
dcclt/Q000048,OB Nippur Kagal,44,sux:kan[gate]N sux:hursaŋ[mountain]N
dcclt/Q000048,OB Nippur Kagal,45,sux:kan[gate]N sux:hursaŋ[mountain]N sux:kalam[land]N
dcclt/Q000048,OB Nippur Kagal,46,sux:abula[gate]N
dcclt/Q000048,OB Nippur Kagal,47,sux:abula[gate]N
dcclt/Q000048,OB Nippur Kagal,48,sux:abula[gate]N sux:eden[plain]N
dcclt/Q000048,OB Nippur Kagal,49,sux:e[house]N
dcclt/Q000048,OB Nippur Kagal,50,sux:e[house]N sux:šagtur[womb]N
dcclt/Q000048,OB Nippur Kagal,51,sux:e[house]N sux:šag[heart]N sux:kituš[dwelling]N
dcclt/Q000048,OB Nippur Kagal,52,sux:e[house]N sux:šag[heart]N
dcclt/Q000048,OB Nippur Kagal,53,sux:e[house]N sux:saŋki[rites]N
dcclt/Q000048,OB Nippur Kagal,54,sux:e[house]N sux:zagŋara[shrine]N
dcclt/Q000048,OB Nippur Kagal,55,sux:e[house]N sux:zag[side]N
dcclt/Q000048,OB Nippur Kagal,56,sux:e[house]N
dcclt/Q000048,OB Nippur Kagal,57,sux:e[house]N sux:papah[cella]N
dcclt/Q000048,OB Nippur Kagal,58,sux:e[house]N sux:šag[heart]N sux:papah[cella]N
dcclt/Q000048,OB Nippur Kagal,59,sux:e[house]N sux:dus[bathroom]N
dcclt/Q000048,OB Nippur Kagal,60,sux:e[house]N sux:ennuŋ[imprisonment]N
dcclt/Q000048,OB Nippur Kagal,61,sux:e[house]N sux:ki[place]N sux:ennuŋ[imprisonment]N
dcclt/Q000048,OB Nippur Kagal,62,sux:edubbaʾa[scribal-school]N
dcclt/Q000048,OB Nippur Kagal,63,sux:e[house]N sux:kišib[seal]N
dcclt/Q000048,OB Nippur Kagal,64,sux:e[house]N sux:muhaldim[cook]N
dcclt/Q000048,OB Nippur Kagal,65,sux:e[house]N sux:luʾurak[profession]N
dcclt/Q000048,OB Nippur Kagal,66,sux:e[house]N sux:lungak[brewer]N
dcclt/Q000048,OB Nippur Kagal,67,sux:e[house]N sux:lu[person]N sux:kurun[beer]N
dcclt/Q000048,OB Nippur Kagal,68,sux:e[house]N sux:šah[pig]N
dcclt/Q000048,OB Nippur Kagal,69,sux:e[house]N sux:šag[heart]N sux:kiri[orchard]N
dcclt/Q000048,OB Nippur Kagal,70,sux:e[house]N
dcclt/Q000048,OB Nippur Kagal,71,sux:e[house]N
dcclt/Q000048,OB Nippur Kagal,72,sux:e[house]N
dcclt/Q000048,OB Nippur Kagal,73,sux:e[house]N sux:saŋ[head]N
dcclt/Q000048,OB Nippur Kagal,74,sux:e[house]N sux:da[line]N sux:šag[heart]N
dcclt/Q000048,OB Nippur Kagal,75,sux:e[house]N sux:gana[field]N
dcclt/Q000048,OB Nippur Kagal,76,sux:e[house]N sux:šag[heart]N
dcclt/Q000048,OB Nippur Kagal,77,sux:e[house]N
dcclt/Q000048,OB Nippur Kagal,78,sux:eduru[village]N sux:saŋ[head]N
dcclt/Q000048,OB Nippur Kagal,79,sux:eduru[village]N
dcclt/Q000048,OB Nippur Kagal,80,sux:e[house]N
dcclt/Q000048,OB Nippur Kagal,81,sux:e[house]N sux:dima[object]N
dcclt/Q000048,OB Nippur Kagal,82,sux:ašlug[storeroom]N
dcclt/Q000048,OB Nippur Kagal,83,sux:arah[storehouse]N
dcclt/Q000048,OB Nippur Kagal,84,sux:e[house]N sux:uš[foundation]N
dcclt/Q000048,OB Nippur Kagal,85,sux:e[house]N sux:šakanka[market]N
dcclt/Q000048,OB Nippur Kagal,86,sux:e[house]N sux:sam[price]N
dcclt/Q000048,OB Nippur Kagal,87,sux:e[house]N sux:heŋal[plenty]N
dcclt/Q000048,OB Nippur Kagal,88,sux:e[house]N sux:heŋal[plenty]N
dcclt/Q000048,OB Nippur Kagal,89,sux:e[house]N sux:laʾu[arrears]N
dcclt/Q000048,OB Nippur Kagal,90,sux:e[house]N sux:gu[neck]N sux:kar[harbor]N
dcclt/Q000048,OB Nippur Kagal,91,sux:e[house]N sux:dunnu[fortress]N
dcclt/Q000048,OB Nippur Kagal,92,sux:e[house]N sux:ki[place]N sux:lukur[priestess]N
dcclt/Q000048,OB Nippur Kagal,93,sux:e[house]N sux:bursaŋ[building]N
dcclt/Q000048,OB Nippur Kagal,94,sux:e[house]N sux:burgia[offering]N
dcclt/Q000048,OB Nippur Kagal,95,sux:e[house]N
dcclt/Q000048,OB Nippur Kagal,96,sux:eʾuzga[building]N
dcclt/Q000048,OB Nippur Kagal,97,sux:e[house]N sux:šag[heart]N sux:abzu[water]N
dcclt/Q000048,OB Nippur Kagal,98,sux:e[house]N
dcclt/Q000048,OB Nippur Kagal,99,sux:e[house]N sux:a[water]N
dcclt/Q000048,OB Nippur Kagal,100,sux:e[house]N sux:ninda[bull]N
dcclt/Q000048,OB Nippur Kagal,101,sux:e[house]N sux:ab[cow]N sux:ninda[bull]N
dcclt/Q000048,OB Nippur Kagal,102,sux:e[house]N sux:uzud[goat]N
dcclt/Q000048,OB Nippur Kagal,103,sux:e[house]N sux:amaš[sheepfold]N
dcclt/Q000048,OB Nippur Kagal,104,sux:e[house]N sux:amar[young]N
dcclt/Q000048,OB Nippur Kagal,105,sux:e[house]N sux:tur[stall]N
dcclt/Q000048,OB Nippur Kagal,106,sux:e[house]N sux:tur[stall]N
dcclt/Q000048,OB Nippur Kagal,107,sux:e[house]N sux:GAN.KU[worker]N
dcclt/Q000048,OB Nippur Kagal,108,sux:e[house]N sux:kiŋgia[messenger]N
dcclt/Q000048,OB Nippur Kagal,109,sux:e[house]N sux:urra[loan]N
dcclt/Q000048,OB Nippur Kagal,110,sux:e[house]N
dcclt/Q000048,OB Nippur Kagal,111,sux:e[house]N
dcclt/Q000048,OB Nippur Kagal,112,sux:e[house]N
dcclt/Q000048,OB Nippur Kagal,113,sux:e[house]N sux:kinud[bedroom]N
dcclt/Q000048,OB Nippur Kagal,114,sux:e[house]N sux:ešdam[tavern]N
dcclt/Q000048,OB Nippur Kagal,114a,sux:e[house]N sux:dam[spouse]N
dcclt/Q000048,OB Nippur Kagal,115,sux:e[house]N
dcclt/Q000048,OB Nippur Kagal,116,sux:e[house]N
dcclt/Q000048,OB Nippur Kagal,117,sux:e[house]N
dcclt/Q000048,OB Nippur Kagal,118,sux:e[house]N sux:ŋeškešda[dam]N
dcclt/Q000048,OB Nippur Kagal,119,sux:e[house]N sux:balak[spindle]N
dcclt/Q000048,OB Nippur Kagal,120,sux:e[house]N
dcclt/Q000048,OB Nippur Kagal,121,sux:e[house]N sux:ŋal[cvne]N
dcclt/Q000048,OB Nippur Kagal,122,sux:e[house]N sux:laʾu[arrears]N
dcclt/Q000048,OB Nippur Kagal,123,sux:e[house]N sux:gu[entirety]N
dcclt/Q000048,OB Nippur Kagal,124,sux:e[house]N
dcclt/Q000048,OB Nippur Kagal,125,sux:e[house]N
dcclt/Q000048,OB Nippur Kagal,126,sux:e[house]N
dcclt/Q000048,OB Nippur Kagal,127,sux:edula[estate]N
dcclt/Q000048,OB Nippur Kagal,128,sux:edula[estate]N
dcclt/Q000048,OB Nippur Kagal,129,sux:edula[estate]N
dcclt/Q000048,OB Nippur Kagal,130,sux:e[house]N
dcclt/Q000048,OB Nippur Kagal,131,sux:e[house]N
dcclt/Q000048,OB Nippur Kagal,132,sux:e[house]N
dcclt/Q000048,OB Nippur Kagal,133,sux:e[house]N
dcclt/Q000048,OB Nippur Kagal,134,sux:e[house]N sux:kisiga[offerings]N
dcclt/Q000048,OB Nippur Kagal,135,sux:e[house]N
dcclt/Q000048,OB Nippur Kagal,136,sux:e[house]N sux:šušuma[consignment]N
dcclt/Q000048,OB Nippur Kagal,136a,sux:e[house]N sux:šu[hand]N
dcclt/Q000048,OB Nippur Kagal,137,sux:e[house]N sux:kaš[decision]N
dcclt/Q000048,OB Nippur Kagal,138,sux:e[house]N sux:ti[rib]N
dcclt/Q000048,OB Nippur Kagal,139,sux:e[house]N sux:saŋimla[craftsman]N
dcclt/Q000048,OB Nippur Kagal,140,sux:e[house]N sux:šerda[crime]N
dcclt/Q000048,OB Nippur Kagal,141,sux:e[house]N sux:namtaga[sin]N
dcclt/Q000048,OB Nippur Kagal,142,sux:e[house]N sux:namtaga[sin]N
dcclt/Q000048,OB Nippur Kagal,143,sux:e[house]N
dcclt/Q000048,OB Nippur Kagal,144,sux:e[house]N
dcclt/Q000048,OB Nippur Kagal,145,sux:e[house]N sux:muhaldim[cook]N
dcclt/Q000048,OB Nippur Kagal,146,sux:e[house]N sux:nir.GAM.ma[arch]N
dcclt/Q000048,OB Nippur Kagal,147,sux:e[house]N sux:sabar[net]N
dcclt/Q000048,OB Nippur Kagal,148,sux:e[house]N sux:esad[trap]N
dcclt/Q000048,OB Nippur Kagal,149,sux:e[house]N sux:idlurugu[ordeal-river]N
dcclt/Q000048,OB Nippur Kagal,150,sux:e[house]N sux:did[lawsuit]N
dcclt/Q000048,OB Nippur Kagal,151,sux:e[house]N sux:did[lawsuit]N
dcclt/Q000048,OB Nippur Kagal,152,sux:e[house]N sux:kaʾa[fox]N
dcclt/Q000048,OB Nippur Kagal,153,sux:e[house]N sux:kaʾa[fox]N
dcclt/Q000048,OB Nippur Kagal,154,sux:e[house]N sux:bazbaz[bird]N
dcclt/Q000048,OB Nippur Kagal,155,sux:e[house]N sux:kurušda[fattener]N
dcclt/Q000048,OB Nippur Kagal,156,sux:e[house]N sux:da[line]N
dcclt/Q000048,OB Nippur Kagal,157,sux:e[house]N sux:unkin[assembly]N
dcclt/Q000048,OB Nippur Kagal,158,sux:e[house]N
dcclt/Q000048,OB Nippur Kagal,159,sux:e[house]N
dcclt/Q000048,OB Nippur Kagal,160,sux:e[house]N sux:niŋšutakaʾa[gift]N
dcclt/Q000048,OB Nippur Kagal,161,sux:e[house]N sux:ušbar[weaver]N
dcclt/Q000048,OB Nippur Kagal,162,sux:e[house]N sux:uzu[flesh]N
dcclt/Q000048,OB Nippur Kagal,163,sux:e[house]N sux:buru[harvest]N
dcclt/Q000048,OB Nippur Kagal,164,sux:e[house]N sux:gisig[fence]N
dcclt/Q000048,OB Nippur Kagal,165,sux:e[house]N sux:zišagŋal[encouragement]N
dcclt/Q000048,OB Nippur Kagal,165a,sux:e[house]N
dcclt/Q000048,OB Nippur Kagal,166,sux:e[house]N
dcclt/Q000048,OB Nippur Kagal,167,sux:e[house]N sux:munus[woman]N
dcclt/Q000048,OB Nippur Kagal,168,sux:e[house]N sux:nita[male]N
dcclt/Q000048,OB Nippur Kagal,169,sux:e[house]N sux:namlugal[kingship]N
dcclt/Q000048,OB Nippur Kagal,170,sux:e[house]N sux:namnin[ladyship]N
dcclt/Q000048,OB Nippur Kagal,171,sux:e[house]N sux:namen[priesthood]N
dcclt/Q000048,OB Nippur Kagal,172,sux:e[house]N sux:namdumununa[~prince]N
dcclt/Q000048,OB Nippur Kagal,173,sux:e[house]N sux:sahar[dust]N
dcclt/Q000048,OB Nippur Kagal,174,sux:e[house]N sux:sahar[frost]N
dcclt/Q000048,OB Nippur Kagal,174a,sux:e[house]N
dcclt/Q000048,OB Nippur Kagal,175,sux:e[house]N sux:abzu[water]N
dcclt/Q000048,OB Nippur Kagal,176,sux:ama[chamber]N
dcclt/Q000048,OB Nippur Kagal,177,sux:itima[shrine]N
dcclt/Q000048,OB Nippur Kagal,178,sux:agrun[cella]N
dcclt/Q000048,OB Nippur Kagal,179,sux:agrun[cella]N
dcclt/Q000048,OB Nippur Kagal,180,sux:dud[mound]N sux:kud[fish]N
