id_text,text_name,l_no,text
rinap/rinap4/Q003366,Esarhaddon 137,1,ana[to]PRP Ištar[1]DN Uruk[1]SN
rinap/rinap4/Q003366,Esarhaddon 137,2,bēltu[lady]N mātu[land]N
rinap/rinap4/Q003366,Esarhaddon 137,3,Aššur-ahu-iddina[Esarhaddon;-king-of-Assyria]RN
rinap/rinap4/Q003366,Esarhaddon 137,4,šarru[king]N kiššatu[totality]N šarru[king]N mātu[land]N Aššur[Assyria]GN
rinap/rinap4/Q003366,Esarhaddon 137,5,šakkanakku[(military)-governor]N Babili[Babylon]SN
rinap/rinap4/Q003366,Esarhaddon 137,6,šarru[king]N kibru[bank]N erbe[four]NU
rinap/rinap4/Q003366,Esarhaddon 137,7,māru[son]N Sin-ahhe-eriba[Sennacherib;-king-of-Assyria]RN
rinap/rinap4/Q003366,Esarhaddon 137,8,šarru[king]N kiššatu[totality]N šarru[king]N mātu[land]N Aššur[Assyria]GN
rinap/rinap4/Q003366,Esarhaddon 137,9,māru[son]N Šarru-ukin[Sargon-II;-king-of-Assyria]RN šarru[king]N kiššatu[totality]N
rinap/rinap4/Q003366,Esarhaddon 137,10,šarru[king]N mātu[land]N Aššur[Assyria]GN
rinap/rinap4/Q003366,Esarhaddon 137,11,ana[to]PRP balāṭu[life]N Eanna[1]TN
rinap/rinap4/Q003366,Esarhaddon 137,12,bītu[house]N Anūtu[position-of-An]N
