id_text,text_name,l_no,text
dcclt/Q000057,OB Nippur Diri,1,
dcclt/Q000057,OB Nippur Diri,2,
dcclt/Q000057,OB Nippur Diri,3,
dcclt/Q000057,OB Nippur Diri,4,
dcclt/Q000057,OB Nippur Diri,5,
dcclt/Q000057,OB Nippur Diri,7,akk-x-oldbab:kāpidu[planner]N
dcclt/Q000057,OB Nippur Diri,8,akk-x-oldbab:zāqiru[one-who-projects]N
dcclt/Q000057,OB Nippur Diri,9,
dcclt/Q000057,OB Nippur Diri,10,
dcclt/Q000057,OB Nippur Diri,11,
dcclt/Q000057,OB Nippur Diri,12,
dcclt/Q000057,OB Nippur Diri,13,sux:dirig[raft]N akk-x-oldbab:amu[raft]N
dcclt/Q000057,OB Nippur Diri,14,sux:dirig[raft]N akk-x-oldbab:hāmu[raft]N
dcclt/Q000057,OB Nippur Diri,15,
dcclt/Q000057,OB Nippur Diri,16,akk-x-oldbab:ṣēru[back]N
dcclt/Q000057,OB Nippur Diri,17,
dcclt/Q000057,OB Nippur Diri,18a,
dcclt/Q000057,OB Nippur Diri,18b,
dcclt/Q000057,OB Nippur Diri,18c,
dcclt/Q000057,OB Nippur Diri,18d,
dcclt/Q000057,OB Nippur Diri,19,
dcclt/Q000057,OB Nippur Diri,20,
dcclt/Q000057,OB Nippur Diri,21,sux:dirig[gorge]N akk-x-oldbab:nahallu[stream]N
dcclt/Q000057,OB Nippur Diri,22,
dcclt/Q000057,OB Nippur Diri,23,
dcclt/Q000057,OB Nippur Diri,24,
dcclt/Q000057,OB Nippur Diri,25,
dcclt/Q000057,OB Nippur Diri,26,
dcclt/Q000057,OB Nippur Diri,27,sux:puzur[secret]N akk-x-oldbab:puzru[concealment]N
dcclt/Q000057,OB Nippur Diri,28,
dcclt/Q000057,OB Nippur Diri,29,sux:puzur[secret]N akk-x-oldbab:idirtu[misery]N
dcclt/Q000057,OB Nippur Diri,30,sux:mumun[noise]N akk-x-oldbab:rigmu[voice]N
dcclt/Q000057,OB Nippur Diri,31,sux:mu[incantation]N akk-x-oldbab:šiptu[incantation]N
dcclt/Q000057,OB Nippur Diri,32,sux:lumumun[priest]N akk-x-oldbab:wāšipu[exorcist]N
dcclt/Q000057,OB Nippur Diri,33,sux:mumun[noise]N akk-x-oldbab:ramīmu[roar]N
dcclt/Q000057,OB Nippur Diri,34,
dcclt/Q000057,OB Nippur Diri,35,
dcclt/Q000057,OB Nippur Diri,36,
dcclt/Q000057,OB Nippur Diri,36a,
dcclt/Q000057,OB Nippur Diri,36b,
dcclt/Q000057,OB Nippur Diri,36c,
dcclt/Q000057,OB Nippur Diri,37,
dcclt/Q000057,OB Nippur Diri,38,
dcclt/Q000057,OB Nippur Diri,39,
dcclt/Q000057,OB Nippur Diri,40,
dcclt/Q000057,OB Nippur Diri,41,
dcclt/Q000057,OB Nippur Diri,42,
dcclt/Q000057,OB Nippur Diri,43,sux:kukkug[dark-places]N akk-x-oldbab:ekletu[darkness]N
dcclt/Q000057,OB Nippur Diri,43a,sux:kukkug[dark-places]N akk-x-oldbab:daʾummatu[gloom]N
dcclt/Q000057,OB Nippur Diri,43b,sux:kukkug[dark-places]N
dcclt/Q000057,OB Nippur Diri,43c,sux:kukkug[dark-places]N
dcclt/Q000057,OB Nippur Diri,43d,
dcclt/Q000057,OB Nippur Diri,44,
dcclt/Q000057,OB Nippur Diri,45,
dcclt/Q000057,OB Nippur Diri,46,akk-x-oldbab:mutqu[sweet-thing]N
dcclt/Q000057,OB Nippur Diri,47,
dcclt/Q000057,OB Nippur Diri,48,
